,Forces,avgCentralDistance,Coordination,numberDensity,initialAnisotropy,li-ion fittability,maxForce,oxidation flexibility,ShannonRadii,positiveoxidationpop,avgIonicRadVol,SpaceGroup,strainvolumeflexibility,Xcm,Ycm,Zcm,volume flexibility of cell,deltaShannon,volumeshannonflex,detLatticeVec,angle anisotropy,ShannonRatio,avgCentralDistance Std,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,oxstateflexmin,oxstateflexmax,anisotropynormcubevolmean,anisotropynormcubevolstd,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,coordination std,solid electronegativity,charge moment of inertia,mass moment of inertia,negativeoxdensity
"mp-300705404, LiFe3P4O15, Li4Fe3P4O15, mp-705381, mp-705404",0.0010942743261215743,75.97728847940411,4.0,0.07569003155391762,0.2537452547814483,0.6706764556888744,0.47737440009741045,0.054820415879017016,0.5809805972372466,0.34782608695652173,0.5415348963975511,7.0,0.03030099999999972,45.9490577898897,40.127850508979336,46.68352923718723,0.0010890497972240057,0.16460706275609385,807.658401446162,1252.3140769531608,0.5657323618459388,4.90557317267633,0.2765287303936608,0.3708118465316134,0.022997211834775887,0.11625424976517197,0.064245918941601,0.4397923659332635,0.8336566834256289,0.026326967497014825,0.08695652173913043,0.0,0.4150385624283623,0.6065185961741155,0.15590614890548868,0.07402220421493547,0.031194368285706323,0.29653633625089915,0.0,1.0135196122483914,1578878.0538931387,12319356.343647365,0.04936306405690279
"mp-300705431, Fe5(P2O7)4, LiFe5(P2O7)4, mp-705433, mp-705376",0.002149682112221136,70.83002425191779,4.0,0.07336184645409607,0.10134493140759966,1.015752159421458,0.4385767437371,0.06424747174301011,0.5840989238846135,0.3170731707317073,0.5470037336873842,2.0,0.030301000000000113,42.17417897518051,41.000000000000014,41.0,0.0011842769615825993,0.1569025509606957,749.9885962997346,1151.6160795225312,8.970098560471635,5.379914061195123,0.28436096637510994,0.14910098268599128,0.022699326625031425,0.11286366390407102,0.06606641273580449,0.4522544691471244,0.8231910068440935,0.0232610732659329,0.0975609756097561,0.04878048780487805,0.12407022440944455,0.18253495389047597,0.15340774218408562,0.07557832435021584,0.032078302313171124,0.304939088811592,0.0,1.0151808005595175,1240087.7159384894,9595899.592991311,0.050100773188163174
"mp-300705431, LiFe5(P2O7)4, Li6Fe5(P2O7)4, mp-705376, mp-705431",0.0011253474178506491,72.57378754732274,4.0,0.07568658185742672,0.1046341146842064,1.015052097397057,0.3294007393644753,0.06122448979591837,0.5756329689235642,0.3333333333333333,0.5382734902739383,2.0,0.030300999999999856,43.194315172818996,42.000000000000014,42.000000000000014,0.0011927144631487501,0.161178671747541,760.467245794916,1143.4693161732168,8.702988068594935,5.2782758957169325,0.28222146421577265,0.15020249396242696,0.023890371321661538,0.11453785394057318,0.06622294054669688,0.45332597279157055,0.8343031041643482,0.025228860619142236,0.09523809523809523,0.0,0.12861157678380633,0.18462219175524516,0.15557787599428544,0.07573877071318343,0.032154303812727394,0.3056615655747556,0.0,1.0148166884866654,1309332.7320571654,10123477.174516266,0.05045772123828447
"mp-300705432, Ni5(P2O7)4, Li6Ni5(P2O7)4, mp-705436, mp-705432",0.0009072721137984425,69.45755602599694,4.0,0.0748219135903474,0.10535504149549402,0.9973265924207699,0.3479885378730347,0.059785841760856634,0.5699952188746652,0.3170731707317073,0.5461802341769336,2.0,0.030301000000000137,39.78369825323008,40.99999999999999,41.00000000000003,0.0012078467591736164,0.1187783018811093,767.6092602160687,1129.1435616383274,8.92485951083923,5.116079660219512,0.28505802910556666,0.16379087363390726,0.0190083822827727,0.025759283658533142,0.0665018272927262,0.13413681762876575,0.8572869145137608,0.023724021382305272,0.0975609756097561,0.04878048780487805,0.13032125885680856,0.20260475947076695,0.12767612920960367,0.05271364573781418,0.03228971624061326,0.1620753004155197,0.0,1.0151808005595175,1141667.8696813313,9736065.452280378,0.051097892208042124
"mp-300705448, NiPO4, LiNiPO4, mp-705637, mp-705448",0.002290580836931217,77.60497050050337,4.0,0.0680672254424126,-0.2803888574355577,0.9854898614234804,0.2630442449690506,0.05034722222222222,0.6205633894415722,0.3333333333333333,0.5926071067703805,9.0,0.030301000000000137,43.489731106104045,46.66423891593162,45.64814730078354,0.0009385635733152763,0.11101628560584176,809.1094049362974,1453.1060338823504,11.900227260680527,4.541837816333333,0.2613004290377082,0.19365086956549518,0.015234313172555762,0.022331140766285756,0.06113888734929581,0.12331955551084757,0.8258172301396945,0.02268907514747087,0.08333333333333333,0.041666666666666664,-0.4292046340568334,0.2964306476613416,0.11771593104241539,0.04662558621128507,0.029685760589491503,0.14900498133066442,0.0,1.012952662833062,14917527.143109988,134840351.23277617,0.04537815029494174
"mp-300705468, Mn3(PO4)4, Li3Mn3(PO4)4, mp-697730, mp-705468",0.000695333453276801,37.6574294811075,4.0,0.07037146819878519,-0.2796276194822433,0.8094193501321888,0.3042354143295854,0.11909262759924387,0.5803987338795027,0.30434782608695654,0.5552982840167473,15.0,0.03030100000000016,21.840117493719486,23.000000000000004,21.840117493719465,0.002025049576512585,0.20124282004243002,431.16155912653875,673.4809890014224,8.257757023144043,4.454724045608694,0.332067996569974,0.1442824912252275,0.050014202477591495,0.15999266153316716,0.07900262454789608,0.6077034169143247,0.7810168491614081,0.021417403364847667,0.21739130434782608,0.08695652173913043,-0.35087313440880746,0.18104381115943943,0.19478615915391445,0.10297126511476443,0.03835943210532338,0.4153256393528137,0.0,1.0272220044121299,207217.91207077878,1546300.1974047062,0.04895406483393752
"mp-300705470, Mo4P5O24, Li3Mo4P5O24, mp-705562, mp-705470",0.0007709152080070015,56.291250910974746,4.0,0.06705311926621972,-0.2649037455252727,0.9510960035172463,0.20740178637948636,0.07713498622589532,0.5971493572708061,0.2727272727272727,0.568455176805174,1.0,0.030300999999999967,33.061804105389456,32.992024833589404,32.94254887114817,0.0013448440620581436,0.13403917623960404,524.5639084559573,1014.1193540903212,9.141996983683843,4.840124544266475,0.27345106470913827,0.13704764789395532,0.026991622510007474,0.035467805667569394,0.06892661369665629,0.20518093010148783,0.8578871870366799,0.018287214345332654,0.12121212121212122,0.06060606060606061,-0.37626502660333916,0.19466027850415799,0.1434181148220296,0.047777179807272155,0.033467062309351495,0.1679848821647632,0.0,1.0188955685280987,616366.0679141212,5862569.576239256,0.048765904920887074
"mp-300705640, Co21O40, Li20Co21O40, mp-851287, mp-705640",0.0005669459656233829,53.348616515862915,6.0,0.09458347945284636,-3.7175801189226476e-05,1.0287366962010567,0.10496839505510219,0.07686105885514648,0.41627482801576504,0.3442622950819672,0.4184437873442784,82.0,0.030301000000000307,30.59557083265742,33.036721474245454,30.21284374478997,0.0020524960545091468,0.2623527622294739,769.6423276362968,664.4750369046471,15.833229438472452,0.12723056573770503,0.3045477412084341,0.15212404772448956,0.015577937915817726,0.1463787374203885,0.15629129064995462,0.46437461285713005,1.334888371626345,0.032561525713274975,0.09836065573770492,0.06557377049180328,-4.230236623314898e-05,0.17310204417543198,0.23671856970270153,0.059774736961148184,0.19340765804228283,0.3192155442939751,0.0,1.020460127201576,513925.2811228572,5215506.0018875785,0.06202195373957138
"mp-300743603, Ti3Fe(PO4)6, Li3Ti3Fe(PO4)6, mp-775436, mp-743603",0.0017130849109601746,28.791118483736657,4.0,0.07100666574778335,-5.865022445483703e-08,1.2629310791341237,0.16924293883101713,0.14446366782006922,0.5682022077581566,0.29411764705882354,0.549652330493749,146.0,0.03030099999999975,17.120545663888674,17.12054566388867,17.120545663888667,0.002764503107914441,0.1935086547198783,329.96095008906866,493.3372611020473,1.2927284068084462e-06,4.468923890647057,0.24015805208282748,3.9753344076334334e-08,0.04697638056188742,0.11125195433317774,0.08763992423439063,0.5999349104849789,0.7581020723318884,0.020884313455230397,0.23529411764705882,0.11764705882352941,-6.666407797398568e-08,4.5185164359520616e-08,0.196464009859439,0.08104669435733908,0.0425532410172862,0.4045147531533613,0.0,1.037005669263205,1960729.5864325655,15716927.781167004,0.05012235229255295
"mp-300752433, La3Ti4O12, LiLa3Ti4O12, mp-754804, mp-752433",0.004084073903274085,12.855522188084356,5.0,0.07866331321546449,-0.1943357823663193,0.9905592755011611,0.1310179738839618,0.19667590027700832,0.4452132608189523,0.3684210526315789,0.4570984104613155,38.0,0.03030100000000021,8.722590877923112,8.722590877923112,5.821824099439172,0.005480441080667335,0.4381272150726367,145.2415272246269,248.85449391612434,0.32483173134069837,1.1175942260944025,0.30542740402183555,0.1374161933788377,0.06578582873705217,0.3454995612330684,0.21682657261733246,1.1755039168248058,1.4265364246130572,0.028981220658329025,0.2631578947368421,0.05263157894736842,-0.24453340024390283,0.17291128070362324,0.39718107258052654,0.2401569718575003,0.26831897949564615,0.9432158237079522,0.0,1.0671855054992498,70254.08508375664,1154729.7787217766,0.049682092557135474
"mp-300752529, Li2CrS4, Li5CrS4, mp-753833, mp-752529",0.00596673563835728,6.456330063864429,6.0,0.05861263893433859,-0.29930912185661546,1.5302971997741686,0.13678109888658813,0.8163265306122449,0.5798990688501466,0.42857142857142855,0.8241238075044851,1.0,0.030301000000000147,5.673600827476945,2.8158292231660136,4.028287181888738,0.16665104289284285,2.641069730687562,0.0,123.04695934403225,25.06210654514299,14.74248456157143,0.10498198332967017,0.2095319159053243,0.5162902302315723,1.710939588860183,0.6455918875027801,4.1227654376903375,0.7639359842869534,0.025119702400430825,1.1428571428571428,0.0,-0.7480971889893443,0.5237068496943981,3.19447799838344,2.3676296751635353,0.41638766708759206,5.244828567755803,0.0,1.1449929566179735,842.9206493073272,5050.326326479797,0.033492936533907766
"mp-300752701, LiCu2F6, LiCuF3, mp-758265, mp-752701",0.001630862122022344,14.787065677298832,6.0,0.0909563544861068,-0.323144920363664,0.8907747874702319,0.10590288648850843,0.037037037037037035,0.4773102660410018,0.3333333333333333,0.8334555160531815,136.0,0.030301000000000185,9.126056897330658,8.873969212560535,9.12648201312869,0.034401155730479915,0.9429190562811146,0.0,203.8935938536623,0.011005585621450457,-0.06645401355555561,0.23664901178808434,0.22848597532818057,0.06928995160692483,0.3555705613971511,0.38258086764485527,1.1917232723879336,1.1280393643219344,0.030318784828702268,0.16666666666666666,0.0,-0.5027617916889561,0.3554876189992919,1.2181231242703843,0.6459982449353778,0.25563488342084867,1.6739705514418655,0.0,1.079759011621521,7841.366055892504,648517.452448105,0.060637569657404536
"mp-300753139, Li5CuF8, Li6CuF8, mp-753202, mp-753139",0.005684256327693803,9.889418068245337,5.0,0.09626164579275984,0.0,1.2324166869171924,0.07957960055804943,0.015306122448979591,0.740088905602066,0.42857142857142855,0.7984019178857515,166.0,0.03030100000000008,6.8058370183711885,6.417514243806782,5.028242892080355,0.04680990283509098,1.010784333012935,0.0,149.84383324438127,13.96089022930991,-0.10010397334802434,0.34883582023108645,0.019440202333563486,0.05518700931832637,0.3613175386872931,0.42394691881315555,1.320576777707011,0.7741392988179557,0.04125499105403993,0.21428571428571427,0.0,0.0,0.022088498195009715,1.2416901412748047,0.7093477302858637,0.28327506765976773,1.8549664070669614,0.0,1.1036942776569134,3681.544209036203,937371.0351157581,0.05500665473871991
"mp-300753171, LiCuF4, Li2CuF4, mp-753257, mp-753171",0.00409119350576273,6.580412797474715,5.0,0.08362409668913759,-0.026575339063023673,1.059424066440741,0.04909432206915276,0.041666666666666664,0.8468296818153512,0.3333333333333333,0.8434243978818866,14.0,0.030301000000000227,3.3970889886938003,4.556389163330972,4.556389163330973,0.047441966907267805,1.0611901137107451,0.0,147.84748044526236,13.83872565178211,-0.21350771904137122,0.3224582045851915,0.10522645852483611,0.09316949906249124,0.3800379912715542,0.4258465489516659,1.3264940454965068,0.9198668762593576,0.027874698896379193,0.25,0.0,-0.02975093206316941,0.11780038671928506,1.3653023562743247,0.7059441987003278,0.2845443724527393,1.863278178980892,0.0,1.121993280557563,149.1145453877347,13139.715874695152,0.055749397792758386
"mp-300753239, SnPHO5, LiSnPHO5, mp-775543, mp-753239",0.003093078679392066,7.338260739658297,3.0,0.08441923318225736,0.0046550537495423,1.026182037211367,0.10348480934640697,0.296875,0.5560404969154121,0.375,0.525270734935257,2.0,0.030301000000000293,3.8832834388222452,5.941641719411123,3.8832834388222444,0.006984226253127555,0.21082279785939978,138.99907601607237,195.2732260006438,5.557664367251336,,0.3412271731340741,0.24663112184966973,0.12401959270615269,0.10055631566676855,0.009981016359342008,0.38184463237122174,1.0856583072955472,0.03165721244334651,0.5,0.125,0.006190808388287968,0.32799750553039914,0.22696036272106385,0.10334751299671027,0.03961793472727248,0.2909057613130467,0.0,1.0802764352634422,2187.6322778010076,26671.795411706877,0.05276202073891085
"mp-300753363, LiSb(TeO4)3, Li4Sb(TeO4)3, mp-774910, mp-753363",0.0030660317176649824,13.910288970280025,6.0,0.0839481146650382,-0.25161973844666813,1.012199656984874,0.16901699543727963,0.2768166089965398,-0.07709183421640815,0.11764705882352941,0.3423191820497365,1.0,0.030300999999999988,8.41274958270254,8.657256857843375,8.563295197455158,0.006536705292412656,1.2956705513283377,-1660.5275572003432,208.6421722499326,12.465863251884814,-0.8985588363996265,0.2605904211204454,0.26898045306835683,0.1206615624509529,2.240833780225789,0.22994658758217668,6.133408592948788,1.4666258345577532,0.009876248784122141,0.47058823529411764,0.0,-0.45808188723247917,0.4896876307512582,1.5723197459311122,2.775184596610666,0.2090481307048543,7.56694484935837,0.0,1.0753807580840276,9820.083518412985,143105.8416789394,0.07407186588091606
"mp-300753403, CuCO3, LiCu2(CO3)2, mp-760595, mp-753403",0.003149554378068943,16.459124947532466,3.0,0.07154275830333251,-0.050043336599363185,1.056571407861749,0.23249929231361566,0.22999999999999998,0.6491983543160668,0.4,0.605654479053615,14.0,0.030300999999999904,10.000000000000004,10.000000000000002,10.000000000000002,0.004735137166522491,0.19550048404988343,138.3962811486687,288.0238404092976,5.121409723599844,-10.549019607600002,0.3142040589157277,0.04349159138590755,0.08717797887081347,0.10333595259891913,0.016988481699093366,0.34096905224997476,0.8193766171044419,0.028617103321333,0.4,0.15,-0.052075387510652604,0.04525760328508784,0.19948577482839783,0.09886648854682088,0.002922749539628967,0.25555854714855103,0.0,1.063721462803927,15175.613429754463,133940.56254296107,0.0429256549819995
"mp-300753943, LiFeS2, Li2FeS2, mp-756094, mp-753943",0.019842137259862218,1.3541285773628704,6.0,0.06930950500703795,-0.26840979167160256,0.9786072567661026,0.07936854909581881,1.5,0.16975678162287408,0.5,0.8031970440907257,12.0,0.03030100000000002,1.2293446139708153,1.0105896813640518,1.1199691134293548,0.34486379777766063,3.1456770965639667,0.0,59.46087769031849,14.258865248655523,0.5479330007500001,0.36912790127083595,0.1922310787595008,0.8660254037844386,2.1117703268583528,0.8607003857095696,5.25373887624783,1.0258846214429846,0.034654752503518974,2.0,0.0,-0.39801728097115047,0.2850540243316407,3.700351966298297,2.984127556270328,0.6152716866614144,6.683610834069371,0.0,1.2673743884191842,520.2112546093475,3576.9516660492345,0.034654752503518974
"mp-300754210, Li5FeS4, Li6FeS4, mp-756173, mp-754210",0.0015016527552595173,16.458728771214947,5.0,0.05477379017795252,0.1738754437129649,0.912670781320114,0.16573358,0.2,0.8452652980719193,0.6,0.8396140229546256,59.0,0.030301000000000026,10.0,10.0,10.000000000000002,0.054507667591991375,1.4345735507413728,0.0,376.2021932945279,0.0,2.2296284075080814,0.3717136519372513,0.11313357737899349,0.2,1.1493170169539675,0.4653595830478536,2.8405677207608178,0.5582104616694553,0.032864274106771514,0.4,0.0,0.19321493120116184,0.12571698396875836,1.6560736155791806,1.5986821856547535,0.3326623065584644,3.613664409401295,0.0,1.0485303006061206,12685.885756637794,79415.97864941007,0.02190951607118101
"mp-300754227, Li7NbS6, Li8NbS6, mp-768982, mp-754227",0.0011161041255859597,22.570457581834283,5.0,0.05207350348624301,-0.2015572736133262,0.982619089894754,0.11335130593953738,0.13775510204081634,0.7163400535623462,0.5714285714285714,0.8481974772775166,7.0,0.030301000000000067,10.886197213171393,13.999999999999995,15.27318388211326,0.03701464317614253,1.2951788384555332,0.0,553.9943746558421,0.688437805339948,1.70598396604139,0.27178084862782254,0.13809146459119492,0.1388842611103694,1.0410363711849082,0.2886858562763111,2.496761949079646,0.5704029038134345,0.029756287706424578,0.2857142857142857,0.0,-0.25549347450424115,0.17504438046462592,1.5213980101788156,1.4333829544639825,0.19505544711544165,3.1762875175248246,0.0,1.0344290390308506,72460.10835064248,501377.52781910094,0.022317215779818433
"mp-300754496, LiSbS, Li5SbS, mp-756006, mp-754496",0.010737077911369658,3.2777678450721184,5.0,0.041559626098211566,-0.1737480998734331,1.3411266662941466,0.06442246746821795,0.8888888888888888,0.8699555880497096,0.6666666666666666,0.8849731082185492,1.0,0.030300999999999956,1.995917550053556,3.2186248614669766,1.013877594224152,0.1378590184130681,1.6134975449477411,0.0,148.74546718470174,24.124872658776837,2.6355661883030304,0.2849560697355437,0.06676711950270661,0.6285393610547089,1.6003379429385467,0.33627713854254077,3.8701786126398323,0.9412051516578843,0.02770641739880771,1.3333333333333333,0.0,-0.2836389931190539,0.10899548578086594,1.8702490719964175,2.1608266912808554,0.2340089171727293,4.92349702079159,0.0,1.1711250872875085,275.9646363629996,3669.1233399754187,0.013853208699403855
"mp-300754586, Li7BiO6, Li8BiO6, mp-38487, mp-754586",0.0011965610863931722,11.009898378102477,6.0,0.09957701515764207,-0.05707752557260629,1.1815928517261087,0.07314555761033543,0.16326530612244897,0.4426592692579344,0.5714285714285714,0.45734427769770614,1.0,0.030300999999999922,3.021479339928161,10.94765266802723,2.9428404719977563,0.009415165271917858,0.5176692881341541,91.2661458419052,144.85485407616179,1.5234764453559502,0.18387682093877558,0.22257244244264873,0.03423483391828138,0.1779142425934969,0.2652566613533498,0.25968686484432907,1.211605908035652,1.0493262443251048,0.05690115151865262,0.5714285714285714,0.0,-0.06638149369566872,0.03981531065196262,0.43259237108418946,0.1519487895998174,0.32135781939618335,0.9273031425377717,0.0,1.092258927424332,2896.6099699390156,42056.239099325365,0.04267586363898946
"mp-300754937, TiO2, LiTi6O12, mp-766454, mp-757527",0.003772576700361422,6.563754960695648,6.0,0.08840032303350537,0.16535391115018858,0.7095757226857519,0.07370979696680219,0.48148148148148145,0.38275650183342275,0.3333333333333333,0.42993833922884794,1.0,0.03030100000000015,3.6048070723231724,3.598333028071916,5.341879654171824,0.013001941932831744,0.43685944998292475,125.40218459635871,104.89451488186835,6.056828572568929,-0.17718715433333337,0.17187993771073054,0.3855783686578553,0.05237828008789241,0.2088422881454423,0.2891856518367676,0.7322070462752391,1.0868061130592592,0.02946677434450179,0.5555555555555556,0.4444444444444444,0.2580539602507418,0.6017397733568309,0.40495222479370174,0.06659558201693602,0.35786203715246145,0.4991326000761825,0.0,1.147143119871116,1036.6317966404945,10363.120014750162,0.05893354868900358
"mp-300754937, LiTi6O12, LiTi3O6, mp-757527, mp-754937",0.0007598910931639775,33.137484165503636,5.0,0.09105466406778817,-0.04720116562808677,0.733605772451465,0.1849136012240214,0.10803324099722993,0.45000282736598257,0.3684210526315789,0.4290915326519579,7.0,0.030300999999999776,18.786407542967204,19.024754176495716,20.97745496217312,0.00317187073074725,0.2820264753972569,178.05668656866987,429.97729331967685,0.9887298048637875,1.0233660460467835,0.3192026985302542,0.5050248927710448,0.028181426522681175,0.13270044883793092,0.1806948717137206,0.45751252682919236,1.0744753436468448,0.03354645518286933,0.13157894736842105,0.0,-0.0899636827922105,0.9625588404619678,0.25645900990281767,0.043034604285781375,0.223606650204674,0.31817217370050543,0.0,1.0330467102213965,101479.25498240908,1006903.9824429204,0.05750820888491884
"mp-300755185, SbPHO5, LiSbPHO5, mp-755529, mp-755185",0.0022106798140293046,7.271508492280363,3.0,0.07878906097464647,0.03526803249577126,0.98846669657014,0.12406530120558044,0.296875,0.5791638471335836,0.375,0.5569318554353282,2.0,0.030301000000000095,3.8326114089569985,5.916305704478499,3.8326114089569985,0.006518427227719095,0.1968987301714971,133.72539316161664,209.22721753600598,6.943727309796769,,0.35225226045091695,0.25757429477712124,0.12401959270615269,0.08478624429910976,0.009754004267546194,0.3001275502924949,1.0228114798839332,0.029545897865492422,0.5,0.125,0.047649571175031435,0.3480008331429481,0.21570679858553807,0.10012060749717817,0.03871684911521953,0.28428928829932226,0.0,1.0802764352634422,3788.8677111284496,43263.953727479675,0.04924316310915404
"mp-300755288, FeCuS2, LiFeCuS2, mp-753211, mp-755288",0.02687891699604648,2.596821866622847,5.0,0.05094379137268769,-0.2608825804165373,0.9874050755397683,0.20314634193788006,1.6875,0.8810745085058865,0.5,0.8648224712121951,156.0,0.030301000000000074,2.0280212521747374,1.9720322231116876,1.9699175515166112,0.25348138562227374,2.774853217917405,0.0,80.89708066387634,14.09072281721771,3.482788762954546,0.11053225474292727,0.18456139696042084,0.5412658773652742,1.9769846999887681,0.520651141475035,4.741342248008692,1.075440538595961,0.025471895686343844,2.0,0.75,-0.38096672443924046,0.26951493175849034,3.2876137833576524,2.7476276763564886,0.3478914005115754,6.031758936495508,0.0,1.2673743884191842,153.54705455614595,1265.8017547803788,0.025471895686343844
"mp-300755367, Ta2CuO6, LiTa2CuO6, mp-754223, mp-755367",0.01138131826868677,9.970583687103654,6.0,0.08074302912370733,0.009488140590564242,1.2817243479624822,0.14299659394339365,0.48148148148148145,0.48262756114285127,0.3333333333333333,0.4868006532304005,1.0,0.030301000000000165,6.341018288041063,6.352550797831547,6.315130373632113,0.011875705202451412,0.27815397919797924,50.49271674247806,114.84222354097186,0.3205706456992111,0.2625152624550266,0.31275844267214925,0.0078410790627716,0.10475656017578482,0.07762765575921263,0.17831609637623275,0.46325904815903685,1.9417945170701174,0.026914343041235776,0.6666666666666666,0.3333333333333333,0.011120728030845147,0.00919026303342874,0.2932710339178309,0.09159359616888031,0.12330111670941128,0.34721570335993107,0.0,1.147143119871116,993.7328401951784,19798.473607377124,0.05382868608247155
"mp-300755414, TiS2, Li(TiS2)2, mp-9027, mvc-16738",0.0,8.495211284038058,6.0,0.05070572276272369,-7.780146897099863e-12,1.2471800535791313,0.0004679962248779364,0.5833333333333334,0.23353495242502845,0.3333333333333333,0.8597701299829822,227.0,0.030301,5.358906935007187,5.358906935007187,5.358906935007187,0.014162169035060984,2.372469920558218,0.0,243.83070246045511,2.3792123326430306e-09,0.0505561170000001,0.23930580584677166,1.3092616907175085e-10,0.11785113019775793,1.2867423413698722,0.5527414501132332,3.2823341557807093,0.8858605492269022,0.016901907587574566,0.6666666666666666,0.4166666666666667,-8.732882059515931e-12,1.4695972783254894e-10,2.909373496525088,1.7908040824143594,0.3767940756215956,4.175663206976836,0.0,1.0366370500542852,424188.0027939519,2969236.479681346,0.03380381517514913
"mp-300755414, Li(TiS2)2, LiTiS2, mvc-16738, mp-755414",0.00597959463258828,8.102310891528749,4.0,0.05336529823404432,-0.009585710074071127,1.2353640269624964,0.08371432830089422,0.42857142857142855,0.9214647323164588,0.42857142857142855,0.8502188095624302,141.0,0.03030100000000008,4.823616799891745,4.823617503241172,5.549079974793774,0.07586574130328763,2.039118884426508,0.0,270.2920151732254,13.91845179721749,29.478011149142855,0.3271284710550549,0.006778093881514416,0.19839002137983244,1.3075951714940526,0.5195787299558033,3.171522887827987,0.8213339186424882,0.022870842100304708,0.5714285714285714,0.0,-0.010813134618730078,0.007646010679736547,2.4626201314538103,1.8152750819862633,0.3640735458720059,4.034693240925778,0.0,1.0700434367902891,50252.67319619707,351667.76940037205,0.030494456133739613
"mp-300755457, Li3(Fe2S3)2, Li2Fe2S3, mp-754052, mp-755457",0.00501342384619374,10.21371536233382,5.0,0.05810371153657563,0.024984526114296024,1.1372667861678878,0.10669938188867498,0.4733727810650888,0.5376647178116555,0.5384615384615384,0.8361074594648094,12.0,0.03030100000000006,6.396662337692084,6.396662337692084,6.1899870130762515,0.088956015810514,1.9078655561400628,0.0,230.51733952604192,14.251743952933724,1.9820259480714837,0.35688818768004027,0.017666727840151098,0.2592769502983035,1.332434164356726,0.5478915088763985,3.3443448706915264,0.9066563080665303,0.03128661390430995,0.6153846153846154,0.0,0.0265683614259301,0.018786668529290264,2.2144195931227992,1.8893811134908947,0.39166025526518006,4.254550927849314,0.0,1.075630366153098,53283.87591778321,369035.6189384236,0.026817097632265672
"mp-300755570, NiS, Li(NiS)2, mp-594, mp-755570",0.0,1.2180679331779674,7.0,0.07538507448922366,-0.22424499926896604,1.0167710253534454,0.0,1.625,0.8284257732000595,0.5,0.8284257732000595,194.0,0.030301000000000074,0.7066012622523095,0.7066012622523095,1.3533006311261546,0.025550082593191893,2.88550140295428,0.0,54.66869971175964,14.142135611951275,2.7718058968058967,0.3482166556830397,0.15856516064043247,0.375,2.51747006152716,0.36803134142711974,5.40297146448144,1.6096962332007059,0.03769253724461183,2.0,1.25,-0.30921516977552427,0.2186481447869687,3.5569845786399474,3.316474393490428,0.24051018514951963,6.873458972130376,0.0,1.17559665536634,29.405291991384015,327.18741541131914,0.03769253724461183
"mp-300755615, TiO2, Li5Ti12O24, mp-754672, mp-765985",0.007971699461605525,9.534004148895578,5.0,0.06686752323566407,0.1476062946955543,0.7199229261682014,0.23159356939837386,0.3611111111111111,0.6188278821759132,0.3333333333333333,0.5687955650011755,19.0,0.03030100000000012,6.000000000000001,6.0,6.000000000000002,0.007376169207884512,0.36164512698150325,50.704539700771626,184.89711300396746,0.0,2.1624108582328034,0.36236487389694055,0.38948122053573603,0.039283710065919304,0.1728858007270261,0.23939640491655692,0.6061425711113959,0.8220788174055396,0.022289174411888022,0.4166666666666667,0.3333333333333333,0.22957962514231536,0.6057800772995005,0.3352313856611885,0.055129785371160665,0.2962487405798818,0.41319667582380176,0.0,1.1084425876987576,2912.8918683265397,29079.92686050886,0.044578348823776044
"mp-300755615, Li5Ti12O24, Li7Ti16O32, mp-765985, mp-766834",0.0007132578661385007,34.77250985934775,5.0,0.09311188452412461,-0.26010218603769514,0.743099861875313,0.0824085983778665,0.09280190362879238,0.491004230746272,0.4146341463414634,0.43810588723358707,6.0,0.0303010000000001,20.86148171193604,20.45497269964831,20.428360047471813,0.0030062018616300334,0.2887482564633595,112.04247989704996,453.67292495358424,0.04882179873235486,1.4630980687286104,0.23328364152128891,0.24825680647673687,0.036224479113952004,0.13223999389335625,0.17749251656686754,0.449404285675772,1.0381928788194454,0.03860736675390533,0.12195121951219512,0.0,-0.3329249046206424,0.317763087180339,0.2563494988110481,0.04365058230947057,0.21964379337114975,0.31253338446220597,0.0,1.0305920578246628,109583.10951038511,1077607.7644335476,0.054504517770219287
"mp-300755615, Li7Ti16O32, LiTi2O4, mp-766834, mp-760378",0.000986352708584058,46.72312725002908,5.0,0.09361347543822023,-0.36951255096960417,0.6747069337457482,0.07362790055016917,0.0687603305785124,0.47687102576642487,0.41818181818181815,0.436770255041296,8.0,0.030301000000000074,27.0149705789037,27.669907141255653,27.725823690252902,0.002253058970847439,0.2631006769018121,232.72277716397318,605.3247647812931,12.946475172034763,1.2103276965376626,0.31300498003200616,0.26128483052414686,0.027451953047308034,0.1202116264830746,0.16122467875007127,0.40821474047715856,1.0391116250253878,0.039147453365073914,0.09090909090909091,0.0,-0.5034007615753894,0.3559580921644302,0.23316342993549702,0.03972746755399223,0.19951263698697816,0.2838885575753767,0.0,1.0227173132627474,2357513.082616667,23162716.17784089,0.05446602207314631
