,density,bandgap,volume,energysStab,atomMean,chalcogen,metalloid,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,NdUnfilled wmean,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,AtomicVolum wstd,Density wstd,HeatFusion wmean,HeatFusion wstd,IsNonm wmean,NpUnfilled wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,phi wmean,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc,vx,vz,VegardVolume,Hall Number,strainlatticemean,strainlatticestd,Coordination,numberDensity,li-ion fittability,oxidation flexibility,avgIonicRadVol,Xcm,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300766028, KLiTi2(PO5)2, K4Li5Ti8(PO5)8, mp-776444, mp-766028",2.7080752087227817,3.1523000000000003,892.0913561798947,0.018146479895833068,11.0,1.0,0.0,5.2957211501362105,1.6323870558173392,3.273918526846688,149.67353536113188,0.0,0.0,0.2013125,0.2,0.5493244611586712,0.099625,2326.3883058200986,4646.867605055292,209.16164623488567,0.9114375,0.9403245699624146,0.15,0.4847679857416329,0.307983031229125,5.633333333325e-07,1.126666666665e-06,0.2975,4.0,-1.4085043865796525,0.06754699435399393,0.491208969407568,28752.8125,11.823028300999999,9.917284142,0.8079587189391204,164.0,892.0913561798947,4.986942286395548,4.4375,0.07174153135398621,7.231105422222222,4.25,0.5151867211467313,32.00000000000001,11.0,0.002345375401155601,919.1226163635016,1.8200274723201293,0.002193221317883368,0.0007534304706648818,0.010011654970554763,0.7659478588236335
"mp-300766055, Li6TiFe3(PO4)6, Li7TiFe3(PO4)6, mp-761955, mp-766055",2.9255923773868626,1.3799,469.32719577288003,0.05421404203125048,10.0,1.0,0.0,4.58,1.5754364474646383,3.1090830046948823,80.89512665173348,0.0,0.0,0.250045,0.1,0.4544730310954451,0.11305,2232.821247435961,4461.2487508695895,209.22711923161773,0.9505,0.9627617436313098,0.15,0.4686149805543992,0.297869379625,0.03166005466666666,0.06331982766704257,0.34495,1.0,-1.2426286289712114,0.12299839913632556,0.5076091284271045,27638.325,8.009537524043298,8.061384173733838,1.1097342299191182,1.0,469.32719577288003,2.623618783593776,4.275,0.08522838727495577,9.530293239559626,4.325,0.5014646943882711,20.616525663956143,10.0,0.0038629997984083258,483.5482791319941,2.432976572020372,0.002425055582580843,0.0014321113637061676,0.009803449857986457,0.8272183301283387
"mp-300766055, TiFe3(PO4)6, Li6TiFe3(PO4)6, mp-775272, mp-761955",2.671072201992409,0.0,488.1579994643774,0.07531067712622619,11.235294117647056,1.0,0.0,5.86222659848982,1.8041546631159169,3.5475947897113302,82.82170090885593,0.0,0.0,0.20968382352941176,0.14705882352941174,0.5447207638989287,0.12301470588235296,3282.6101848434773,5681.873827058069,261.30375640862786,1.2654411764705882,1.2228258104909169,0.22058823529411767,0.5769130954686186,0.4378511995955882,0.04655890392156863,0.08064200450126784,0.3815441176470589,3.0,0.0,-1.4226226814424936,0.960795990506081,463.2647058823529,8.334389159310161,8.334388708069017,1.1859349641598989,433.0,488.1579994643774,2.7288861764066388,4.235294117647058,0.06964958074497579,9.931344084035825,5.088235294117646,0.5582282604045908,17.57492841612165,11.235294117647056,0.003190673737647322,502.94967500614763,1.7551210291571402,0.002137644776833433,0.001376867348481787,0.009425279593486569,0.7595193296333891
"mp-300766091, Li3La5Ti6Nb2O26, Li4La5Ti6Nb2O26, mp-761156, mp-766091",5.106471031108163,1.8854999999999995,521.7076113842442,0.056483607202380874,17.047619047619047,1.0,0.0,5.799984361539633,2.2883615622221463,5.409204790284538,177.89684826388077,0.0,0.0,0.18696666666666667,0.5,0.4899360054769393,0.10114285714285713,2303.7677804879595,4602.843964928008,301.1414359640445,0.9077142857142858,0.7233967745463316,0.1238095238095238,0.4952380952380953,0.2908488878333333,6.438095238085714e-07,1.2876190476171428e-06,0.2633333333333333,2.0,-1.392393418405398,-0.12589349024056276,0.4932884896979403,28071.071428571428,5.268188794932025,5.270283353,0.8430139732491311,3.0,521.7076113842442,2.9164342085855246,6.190476190476191,0.08050486342064593,6.145912092508673,3.595238095238096,0.4616139721945388,20.699723534680405,17.047619047619047,0.0047825058153858225,537.5158737167985,1.543951698749855,0.003640257546577346,0.0025372876565226284,0.013755655233352905,1.3320536843852169
"mp-300766109, Li2V3CoO8, Li11V12(CoO8)4, mp-774950, mp-766109",4.067830435317872,0.7871000000000001,577.432630301229,0.05413586916666624,11.857142857142858,1.0,0.0,13.693203662058494,1.8670750889439616,3.934981893188699,277.442197234167,0.0,0.0,0.29278571428571426,0.42857142857142855,0.669012848095044,0.15410714285714286,2657.7356429182323,4599.390009889073,524.8416126702086,1.579642857142857,1.7876756014787607,0.14285714285714285,0.4948716593053935,0.3300951641964286,0.027651271428571426,0.04789340700816337,0.42053571428571423,1.0,-0.5713958785250713,-0.11044954751751827,0.4902980791626971,25898.75,7.815313132198132,7.774422891715827,0.8169605428943089,1.0,577.4326303012291,3.227946534450133,4.964285714285714,0.096981010530677,9.22721198618324,4.0,0.4392650174408069,27.99866199252436,11.857142857142858,0.0036337338171997507,594.929416431987,1.8516401995451028,0.0016199722135706806,0.002292427225646395,0.0068112880825646855,1.1160987869489718
"mp-300766114, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-773269, mp-766114",3.45156748521173,1.0888000000000002,289.7928915795334,0.016673737083333858,12.125,1.0,0.0,8.407663295073926,1.5482334803647098,3.0375467461964045,134.37068617106684,0.0,0.0,0.2040625,0.17708333333333331,0.4606086155927343,0.1408333333333333,3100.3703744840745,5366.1405804059295,359.76082560821646,1.3752083333333334,1.148271818169713,0.2083333333333333,0.5448623679425842,0.41429886021187495,0.06596144292385057,0.11424111026214155,0.4316666666666665,2.0,-2.2740134951175426,0.12178166682725222,0.5261861174690877,30434.625,4.700443698039182,5.655503567,0.8455512903834739,18.0,289.7928915795333,1.6199915124201492,4.166666666666667,0.08281776640271117,5.444992219801461,5.416666666666668,0.49111924024694303,12.067548108862615,12.125,0.006159757288912081,298.5739059872847,2.0395397084200697,0.004651441652187454,0.0023193419503812285,0.017840825368844564,0.974633061244115
"mp-300766115, CrO2, Li2Cr3O6, mvc-9788, mp-762466",3.592456691304613,0.4727,310.5992641817516,0.18260293041666745,13.333333333333336,1.0,0.0,26.666666666666664,1.3333333333333337,3.332883333333333,460.63333333333327,0.0,0.0,0.38083333333333336,0.8333333333333333,0.7642173933333332,0.2883333333333333,6199.41454507545,6195.383565917484,1189.5236666666667,3.5733333333333333,3.4266666666666667,0.3333333333333333,0.6666666666666666,0.7658315916666667,0.0,0.0,0.775,1.0,-1.4555613865921555,-0.2854263771548591,0.5015942856774068,29867.66666666667,4.980812867338816,9.621236877839227,0.8428734906289076,1.0,310.5992641817516,1.7363026711795193,5.5,0.0772699834406435,5.791126996714588,5.333333333333333,0.4787507828482267,10.142913001284684,13.333333333333336,0.006185963709559999,320.0107324857227,1.8856180831641267,0.002721131340854057,0.004261833285942854,0.010034224556794293,0.9999664621069441
"mp-300766115, Li2Cr3O6, LiCrO2, mp-762466, mp-766115",3.9480665225023928,0.5545999999999998,223.6446628401829,0.0685956213131309,11.454545454545455,1.0,0.0,20.11555232556934,2.4796693994519736,5.2953193508263485,313.98763862363774,0.0,0.0,0.4248181818181818,0.4545454545454545,0.921652693027054,0.21666666666666667,3382.8045432581157,4778.906171214839,895.7087207875702,2.130909090909091,2.548937876355691,0.1818181818181818,0.51425947722658,0.41799008818181815,0.0,0.0,0.5954545454545453,1.0,-0.4541949708465301,-0.1607381727766252,0.4542323020646139,24811.545454545456,4.885760166073048,9.585361451430373,1.02310421990667,1.0,223.6446628401829,1.2502116722891643,6.0,0.09837033319109993,5.673777982806232,4.363636363636363,0.4024483838916952,9.995998958438292,11.454545454545455,0.00967989031252578,230.4213197689032,2.6721706284907394,0.004125481967346455,0.005918863727255959,0.01457940419236264,1.0936488006089828
"mp-300766140, K2Li3MnO4, K4Li7Mn2O8, mp-773442, mp-766140",2.786013983199637,0.8517000000000001,519.6286444232916,0.033628232374999456,10.4,1.0,0.0,4.7935581773876486,1.0839741694339402,2.113093093660049,160.11903595450482,0.0,0.0,0.410275,0.125,0.3002983709582416,0.14625,1864.9332318507247,3216.968169721218,283.66891796816583,0.6865000000000001,0.4520467343096287,0.1,0.3464101615137755,0.233835487175,7.753017241375e-06,1.3428619774018998e-05,0.4375,4.0,-0.4289116832723704,-0.11985502063007245,0.4248081178194118,19093.1,5.283122871740657,10.176573856342307,0.8654579897494539,81.0,519.6286444232915,2.9048124299663614,5.8,0.0769780504390667,6.164349224371183,3.0,0.4232169896077829,20.0,10.4,0.007333982342413992,535.373911977962,2.8635642126552705,0.005441041541565672,0.002547439016084798,0.01718787244725466,0.7770270285734886
"mp-300766140, K4Li3Mn2O8, K8Li9Mn4O16, mp-762647, mp-763768",2.6407727534614085,0.5337000000000001,522.0206334390076,0.0737812224999983,11.705882352941178,1.0,0.0,5.769466071858405,1.486021953295018,2.9811330930474846,98.6889000237072,0.0,0.0,0.3246470588235294,0.14705882352941174,0.40626033248290894,0.12882352941176473,2193.0886231443874,3785.217849601793,345.1331370960656,0.6752941176470588,0.5185520164570053,0.1176470588235294,0.4075413664867946,0.2749085674117647,9.121196754558822e-06,1.5798376204728228e-05,0.3889705882352942,2.0,-0.9974981387378048,-0.12492577209134233,0.4274562336818654,22127.529411764703,5.374384675920553,10.33209834009828,0.8399245169124867,21.0,522.0206334390076,2.9181840550677802,4.823529411764706,0.06513152512001717,6.277018118420436,3.5294117647058822,0.4609576950876698,17.078056434024106,11.705882352941178,0.007486421258817264,537.8383806528432,2.789004609677576,0.005854923215176082,0.002535766209007157,0.017109114636808524,0.7399992531527718
"mp-300766140, K8Li9Mn4O16, K2Li3MnO4, mp-763768, mp-773442",2.745891049865154,0.4358,514.629037285283,0.04602006859375152,11.0,1.0,0.0,5.228043411342704,1.268022018459758,2.5104028630949093,126.01243827524746,0.0,0.0,0.3709324324324325,0.13513513513513514,0.34364506017104035,0.13824324324324325,2015.7073305532183,3478.055787389195,311.3872413992882,0.6813513513513514,0.4710086623097092,0.10810810810810813,0.3744974719067843,0.2527069024189189,8.381640260945946e-06,1.4517426782723237e-05,0.4152027027027028,1.0,-0.6937438191154286,-0.1296447794298898,0.4290340314025795,20486.97297297297,5.348401110845184,9.896279774363784,0.8400986875844212,1.0,514.629037285283,2.876863776412905,5.405405405405406,0.07189644835273679,6.2449396430187445,3.2432432432432434,0.4354145052301848,18.533104066816602,11.0,0.007491939429256461,530.2228117440644,2.841824741209712,0.0057035053014367005,0.002572187317027248,0.017354852161861858,0.7676018288637055
"mp-300766157, Li4VO4F, Li5VO4F, mp-764223, mp-764217",2.2420086525516862,3.9133,239.52774610589142,0.06567989100000028,7.6,1.0,0.0,6.54446330878247,0.9137833441248534,1.7928080027396045,261.72053131537086,0.0,0.0,0.482825,0.17500000000000002,0.3532403835573978,0.139,2326.760459095667,3045.9885478091387,249.32670492065225,0.865875,0.8763469899959718,0.125,0.3344772040064913,0.25189208818750003,0.0,0.0,0.39125,2.0,-0.8048135522254284,-0.09798212695379864,0.4082881403199612,19422.4,4.910083711341724,8.761149641,0.9599757618902776,6.0,239.52774610589142,1.3390008069752128,4.3,0.08349763367772148,5.703807051039168,2.2,0.5894618121386599,10.0,7.6,0.011657225347772882,246.7856763406461,2.2715633383201093,0.006683634000513231,0.0055263839125090355,0.028422132834505263,0.6159190527337965
"mp-300766157, Li5VO4F, Li6VO4F, mp-764217, mp-766157",2.4429639894876347,1.8974,229.26039147814004,0.04663363295454648,7.1818181818181825,1.0,0.0,5.938519377479055,0.7856539098838003,1.5387770888843344,293.4315699958816,0.0,0.0,0.520340909090909,0.1590909090909091,0.33745203280531955,0.14863636363636362,2115.7264186796947,2768.707965143942,228.0039752201485,0.8553409090909091,0.8307010863951103,0.11363636363636365,0.3040701854604466,0.2290917194886364,0.0,0.0,0.4204545454545454,2.0,-0.41658093458340906,-0.10102784147026188,0.41191391995221055,17790.454545454544,5.00846810284811,8.317852634,0.932181952619348,6.0,229.26039147814004,1.2816045497333353,5.090909090909091,0.0959607538753492,5.8252692627754445,2.0,0.5444370382776696,11.0,7.1818181818181825,0.012365017019994859,236.20721060031917,2.256304299271065,0.006683843910434249,0.005773881280340411,0.02969500912686188,0.6689042201482504
"mp-300766239, Li5V5O12, Li6V5O12, mp-762939, mp-765419",3.586623334390836,0.4782000000000002,445.76313869404544,0.08603502821969755,10.272727272727273,1.0,0.0,16.584162181482306,1.9709786040147488,4.206386046246788,323.3560870980488,0.0,0.0,0.4753181818181818,0.5303030303030303,0.6585177395306143,0.1984848484848485,3383.0804663541985,4778.711110834067,627.707149654382,1.8960606060606056,2.1268668783189018,0.1818181818181818,0.51425947722658,0.41797339681818174,0.0,0.0,0.5378787878787878,1.0,-0.6150133049071554,-0.11489580176791155,0.4424126671807192,24877.818181818184,4.9128786426088,18.092694010280155,0.9713112889903665,1.0,445.76313869404544,2.4918916999588663,6.0,0.09870712981990172,5.655627348109513,3.5454545454545454,0.4361950251126784,22.291793131777148,10.272727272727273,0.004698085281093952,459.2702075596137,2.0829889522526543,0.0019284821555778035,0.002969564254588802,0.0073146603026986645,0.9841700867159562
"mp-300766239, Li6V5O12, Li7V5O12, mp-765419, mp-766239",3.6353424370157117,0.6962000000000002,446.1302076081903,0.047054730380434506,9.956521739130435,1.0,0.0,15.763906087631852,1.824821277498708,3.886990474421305,307.4091621267367,0.0,0.0,0.5065652173913043,0.5072463768115941,0.5955499158032722,0.20405797101449274,3236.3022440211157,4570.7203538260055,595.7782149428642,1.857101449275362,2.010359601088293,0.17391304347826084,0.4919003695210765,0.3998637147826088,0.0,0.0,0.5557971014492754,1.0,-0.4259867756494845,-0.10250773823380528,0.4354748309415944,23870.043478260868,4.956973241081053,9.223371271722852,0.8418793973356363,1.0,446.13020760819023,2.493943677570017,5.913043478260869,0.10310891128986063,5.761695359359325,3.391304347826087,0.4229695121614482,22.215336431602122,9.956521739130435,0.004807890298494744,459.6483990289262,2.161704851244531,0.001958508665482695,0.0029671209438516524,0.007308641915311166,0.9964137827252124
"mp-300766486, CuS2, LiCuS2, mp-849086, mp-766486",4.2218417595593705,0.0,100.43529784011768,0.030629338090277788,20.33333333333333,1.0,0.0,20.766666666666666,0.5,0.09733333333333327,294.09333333333325,0.0,0.0,0.30016666666666664,0.0,0.39378183666666666,0.245,11.027172253540382,7.0838582762404165,833.3333333333333,2.840333333333333,1.6929999999999998,0.3333333333333333,0.6666666666666666,0.3711037795833333,0.0,0.0,0.7416666666666667,8.0,-0.4565305542618334,-0.3842509784913145,0.4430081565749758,462.33333333333326,3.575260676,5.533062076398027,0.8943518908544509,275.0,100.43529784011768,0.5614503832773494,4.666666666666667,0.05973995327371224,4.05587737777778,6.333333333333332,0.8403220475878931,1.5,20.33333333333333,0.1393640341702387,103.47858779997108,2.3570226039551585,0.08315807658522573,0.02176075444255198,0.19816567403408208,1.1789878717308326
"mp-300766543, Li4Ti11O24, Li7Ti11O24, mp-766548, mp-766543",3.582636332399783,2.5241,434.8924294275523,0.03990049935897666,11.435897435897436,1.0,0.0,14.367091722654614,2.5325696393212054,5.378433810849597,423.6232138705018,0.0,0.0,0.360034188034188,0.7521367521367521,0.8196562513897586,0.1764102564102564,3816.1786984342907,5391.811939841668,586.5254993954662,1.478034188034188,1.7783451141090267,0.20512820512820515,0.580190179435116,0.4820506385470086,2.1185185185153846e-06,2.9960376210230137e-06,0.4547008547008547,1.0,-0.9349934753737402,-0.13047574492265054,0.4956074670983994,27928.179487179492,4.840996643512913,8.31460573166181,0.8303203034897529,1.0,434.8924294275523,2.431122587750102,5.230769230769232,0.08967734860626472,5.618514374707298,3.8717948717948723,0.4440513271333031,19.740707990546507,11.435897435897436,0.004815780717505736,448.0701049316365,1.3808114890088472,0.0022421422352426,0.0030437924256845744,0.007706766388062163,0.995379953027769
"mp-300766608, CoCu(PO4)2, Li2CoCu(PO4)2, mp-761614, mp-769707",3.5197311176285027,0.005099999999999882,294.78885683890235,0.02326443979166548,12.5,1.0,0.0,6.352356299480968,1.2781551375148306,2.4042853356645497,95.93136679635427,0.0,0.0,0.2018333333333333,0.0625,0.4992543821812189,0.1358333333333333,3100.35065371174,5366.151960018086,313.88533314656127,1.4299999999999995,1.060301319856242,0.2083333333333333,0.5448623679425842,0.41561121166666665,0.03225981666666666,0.05587564150952391,0.4302083333333333,4.0,-2.2166833460832795,-0.012485464331875916,0.4816724613233451,30426.41666666667,9.294371798096318,4.78571047199916,0.8469696068568554,60.0,294.78885683890235,1.6479198072530843,4.166666666666667,0.08141420356711662,5.550259841974271,4.75,0.5071960392033006,11.999999999999995,12.5,0.0051032694843183325,303.7212539899778,1.5877132402714709,0.0027713004275883944,0.0022800346579246685,0.0133419561221885,0.9877477985452388
"mp-300766608, Li2CoCu(PO4)2, Li5Co2Cu2(PO4)4, mp-769707, mp-766608",3.7182794046188334,0.0,291.44682182907445,0.0436300190178569,11.142857142857142,1.0,0.0,5.197016412504077,1.3304901659285773,2.6008913218526946,80.82271776006081,0.0,0.0,0.24074285714285715,0.042857142857142864,0.4215872639105672,0.12114285714285715,2126.570278490333,4248.77138132909,270.18022845625217,1.0662857142857145,0.8731821232756446,0.14285714285714285,0.44629998148038025,0.2851148917142857,0.022121017142857143,0.04424203428571428,0.37642857142857145,4.0,-1.396141319007303,0.03070377658292116,0.452434796990906,26355.571428571428,9.435146360977066,4.56781102352373,0.8462277590685222,60.0,291.44682182907445,1.6292372635901895,4.428571428571429,0.09607241494100502,5.2812481771897914,4.071428571428571,0.4596351145717363,13.702197876452715,11.142857142857142,0.006022626662798674,300.2779519773171,2.2188892238584383,0.0033438058101776663,0.002306179927248875,0.013494948987851285,1.039037325069968
"mp-300766631, Co3Cu3(TeO8)2, Li4Co3Cu3(TeO8)2, mp-761933, mp-766631",5.4302473221938765,0.0,268.67946883547364,0.0371722543229156,16.666666666666668,2.0,1.0,9.030114547999931,0.7597742720337693,1.5112829679513002,159.50852701649598,0.0,0.0,0.1823958333333333,0.09375,0.5355485232621063,0.100625,3100.120265095005,5366.2847870590085,464.4308727752172,1.3299999999999998,0.7131278909767089,0.16666666666666666,0.5574620066774855,0.3935544087327083,0.048389725,0.0838134622642859,0.2984375,1.0,-1.5082231620552962,-0.23478319632412345,0.5268777834076674,29910.70833333333,5.533050976277293,8.573783448856208,0.9627836494802126,1.0,268.6794688354736,1.5019638911866495,5.583333333333332,0.08932576837382555,6.373926938203843,4.458333333333333,0.3865597409358669,12.322454308671913,16.666666666666668,0.01708218339210119,276.8207254206572,1.3222193043852026,0.034620020902299084,0.0049267712505778796,0.1314126964940863,1.4449785123283645
"mp-300766652, Li4V(CO3)4, Li5V(CO3)4, mp-762975, mp-766652",2.3043560961185388,1.2857,918.7503670355054,0.06422093214285685,7.3809523809523805,1.0,0.0,3.0801831673897584,1.5898540984699725,3.1167976067138845,291.938008943268,0.0,0.0,0.3412976190476191,0.08333333333333333,0.4239998174013721,0.15047619047619046,2657.639136753267,4599.445807028111,166.23967596271416,6.020714285714287,9.439932510015673,0.19047619047619047,0.4948716593053935,0.53492498,0.0,0.0,0.4834523809523809,1.0,-1.3712131394649227,-0.1551569749426825,0.5819050299219943,26102.142857142866,10.287758211160355,7.7909631653616,0.8046188562104438,1.0,918.7503670355054,5.135970687610688,3.690476190476192,0.0914285349033812,9.260448352298273,4.095238095238095,0.4985122533234781,42.378237259194286,7.3809523809523805,0.0016658107988234171,946.5894219070492,2.5053231310411253,0.0011171837359596447,0.00011852293533871291,0.003548957423040337,0.6549830218374042
"mp-300766658, V2OF5, LiV2OF5, mp-764448, mp-766658",3.6194114754456734,1.6192,292.9920420360209,0.04135555583333428,12.375,1.0,0.0,18.856180831641268,2.210297868312474,4.870423740971369,418.8810944465293,0.0,0.0,0.25066666666666665,0.5833333333333334,0.8633299558832063,0.13666666666666666,4651.163741648932,5022.122080829167,719.7785487336273,1.8539583333333327,2.4903344578199844,0.25,0.2568505834570407,0.2769837263541666,0.0,0.0,0.3541666666666667,1.0,-0.6182606304499744,-0.02557280775097033,0.3828666094124528,10315.5,7.969132038189866,4.4533107065331174,0.9693275900884089,1.0,292.9920420360209,1.6378753071475358,5.75,0.0819134875924357,5.139889761151999,2.0,0.7987440508101684,10.153062109844551,12.375,0.017456678506069273,301.86999390175436,2.6457513110645907,0.007596922690071389,0.004517946199086208,0.02323574855502158,0.9838672474901916
"mp-300766678, Li2Cr(Si2O5)3, Li3Cr(Si2O5)3, mp-775340, mp-766678",2.7488610439662557,0.7241000000000002,573.1318738026278,0.07660543504629748,9.75,1.0,1.0,10.060645101637922,1.9070182877990447,3.763230214134914,299.71568499972176,0.0,0.0,0.2672395833333333,0.05208333333333333,0.5701053082296489,0.1321875,2906.8566335132746,5030.607081290763,232.2037373466856,3.45375,5.260673228066917,0.15625,0.5694020986965187,0.39169440973958336,0.0,0.0,0.4015625,2.0,-0.4989319766815927,0.060409319368222386,0.5250570791448196,28730.66666666667,9.054495860888633,13.617065137720227,1.5704553324556858,30.0,573.1318738026276,3.2039045747362853,4.166666666666667,0.08375035867666644,8.654518144444442,4.833333333333333,0.5141389355875741,23.91197739821741,9.75,0.0023099389598244947,590.4983427107211,2.3033791601808757,0.0014273509438488814,0.0006630011625484737,0.005689102428343678,0.7925509119155449
"mp-300766714, Li2Fe(Si2O5)3, Li3Fe(Si2O5)3, mp-775303, mp-766714",2.526866605143141,3.1549,1257.0844651829425,0.06733226604166642,9.833333333333334,1.0,1.0,10.046938450205724,1.8915932438026943,3.7341948677353938,298.71644663353624,0.0,0.0,0.2672395833333333,0.04166666666666666,0.5800792697382047,0.13260416666666666,2906.8533462996875,5030.608980428688,234.74497523060018,3.3788541666666667,5.2988476323129685,0.15625,0.5694020986965187,0.3916849414062501,0.021986070833333333,0.03808099174214154,0.40447916666666667,8.0,-1.3944882131635554,0.05196057231532522,0.5165218745081755,28729.70833333333,10.44413842899912,9.316644778999999,0.8084261062208323,304.0,1257.0844651829425,7.0273157940200806,4.166666666666667,0.07636718347802446,11.144005900000002,4.833333333333333,0.5597836153376977,47.99999999999999,9.833333333333334,0.001102352150745222,1295.1753815624506,2.3033791601808757,0.0007870816618588344,0.00030227650499954915,0.0036600767555259226,0.7288588197694077
"mp-300766714, LiFe(Si2O5)3, Li2Fe(Si2O5)3, mp-775750, mp-775303",2.507760250338144,2.6112,1248.2778415082796,0.12239821162590747,10.130434782608695,1.0,1.0,10.572701544941673,2.0123378893014805,3.9866617601792624,321.5011838150378,0.0,0.0,0.2399239130434783,0.043478260869565216,0.6289433867928054,0.1277173913043478,3033.0040998553272,5249.46635421514,249.92443209213832,3.493152173913044,5.548741085569599,0.16304347826086954,0.5941587116833238,0.40866741570652176,0.022941986956521738,0.039736687035278134,0.3910869565217392,8.0,0.0,-1.633052225986723,1.088556880075904,563.4782608695652,10.404272627908432,9.305833106,0.8069887264471758,304.0,1248.2778415082796,6.978085271048019,4.130434782608695,0.07370154058718009,11.130658155555556,5.043478260869565,0.5664629714271571,46.0,10.130434782608695,0.001044826908554916,1286.1019083838225,2.1157434887993816,0.0007438010668996415,0.00030440907143364286,0.0036858986659488078,0.7246704121380215
"mp-300766728, V(SiO3)2, LiV(SiO3)2, mp-767887, mp-766728",3.1912492981351206,1.496,845.4876498644925,0.0751275480555531,11.0,1.0,1.0,9.601097330974607,1.200137166371826,2.235563093469607,263.62997700121764,0.0,0.0,0.27485185185185185,0.25925925925925924,0.28486858002896376,0.17185185185185184,4133.594838984837,5841.552975180291,289.1870803552237,4.564444444444447,4.751205002017216,0.2222222222222222,0.5543196128553987,0.5491872962962963,0.0,0.0,0.5055555555555555,8.0,-1.4962240249896133,0.05006667244275567,0.5229012122104657,30406.555555555562,16.483351034000002,5.0851931420000005,0.8156831977786169,290.0,845.4876498644921,4.726419648083872,4.111111111111111,0.08515795589863381,5.9199915333333335,5.111111111111111,0.4931886116751625,35.999999999999986,11.0,0.0015085830107150525,871.1067711430368,1.662958838566196,0.0007758413372647517,0.00044942950814908807,0.003284597765934821,0.9091882031415788
"mp-300766730, Cr3(CoO6)2, Li2Cr3(CoO6)2, mp-773919, mp-772468",3.0416220258912423,0.00940000000000002,1017.2965369271924,0.008981202941177102,13.058823529411766,1.0,0.0,11.997692973159495,1.0120382667108976,1.7803585448354144,190.3871670758268,0.0,0.0,0.258921568627451,0.411764705882353,0.4181791898561226,0.17039215686274511,4375.777186895309,6185.859718463668,550.2144906943242,1.9223529411764704,1.449568364343874,0.23529411764705885,0.6655122646461624,0.5444669719607843,0.06072436078431372,0.0858772145876134,0.4735294117647059,1.0,-2.0738256683949507,-0.2045186796739857,0.5918508270141154,31642.941176470587,11.613950628836848,8.344450397783245,0.8022157712689876,1.0,1017.2965369271924,5.686860524610842,4.161764705882353,0.06684383317119927,9.94376592318919,4.941176470588236,0.5486580471385019,32.10275284639233,13.058823529411766,0.0019139919597766415,1048.121639292624,1.5518712892085789,0.0009729608457172233,0.0013012157563000587,0.0038661883241387952,0.8472299079707111
"mp-300766730, Li2Cr3(CoO6)2, Li3Cr3(CoO6)2, mp-772468, mp-766730",3.001908706732112,1.7792,1061.4706408759141,0.0,12.0,1.0,0.0,10.999968521737888,1.7368421052631575,3.5054058875681853,155.86846965886014,0.0,0.0,0.2680131578947368,0.2763157894736842,0.5641977617108676,0.1401315789473684,2936.9437453660585,5083.855831008799,506.62853419674866,1.3689473684210525,1.2772376486309556,0.15789473684210525,0.5469634129164875,0.3654805240789474,0.04074924210526317,0.07057975769624075,0.3927631578947369,8.0,-1.5866817665398525,-0.20882890337868126,0.4854036441494322,28524.0,11.668994462,8.548141043,0.8010833935719647,284.0,1061.4706408759141,5.933801272797009,4.2105263157894735,0.07159877727497542,10.1663326,4.421052631578949,0.5444267495790279,35.94065992532999,12.0,0.0019645964468549128,1093.6342627650947,2.1105197532382545,0.000960308758150418,0.0012470644327824516,0.003705293242975824,0.8339168139210824
"mp-300766739, LiVOF3, Li2VOF3, mp-765521, mp-766739",2.8057397176687746,2.1107,309.83135461952867,0.04014992837301712,10.166666666666666,1.0,0.0,11.307184908524116,1.6682284349306336,3.599232331967672,239.67451486193843,0.0,0.0,0.310875,0.29166666666666663,0.4830998924928898,0.10916666666666666,3101.350492699002,3795.833827681097,429.4512270963984,1.061875,1.4660801828108019,0.16666666666666666,0.21650635094610965,0.20465557947916665,0.0,0.0,0.2958333333333333,4.0,-1.0735397751491895,-0.06376561274294808,0.39156720648910187,11533.333333333336,5.743202024000365,7.885383725,0.8394709136628743,350.0,309.83135461952867,1.7320099262252877,4.5,0.07746149523656788,6.7323481777782295,1.6666666666666667,0.7701353468114697,12.0,10.166666666666666,0.014946347909061184,319.219554495855,2.42670329642684,0.007273315076974341,0.004272396137262064,0.02197288723644948,0.7643642018902957
