,density,nsites,nelements,Unit Cell Mass,energy,total_magnetization,energysStab,atomMean,atomStd,transition,other,Electronegativity wmean,BulkModulus wmean,BulkModulus wstd,GSenergy_p wstd,BoilingT wmean,BoilingT wstd,BCCfermi wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,MiracleRadius wstd,n_ws^third wmean,AtomicVolum wmean,MendeleevNumber wmean,Density wstd,HeatFusion wmean,HeatFusion wstd,IsNonm wmean,MeltingT wmean,MeltingT wstd,CovalentRadius wstd,GSvolume_p wstd,GSestFCClatcn wstd,BCCenergydiff wmean,phi wmean,SpaceGroupNumber wstd,Row wstd,VegardVolume,Forces,Coordination,numberDensity,li-ion fittability,oxidation flexibility,ShannonRadii,avgIonicRadVol,Zcm,volume flexibility of cell,AtomicNum Density,volumeshannonflex,oxidation flexibility Std,chargedensityvoldens,positiveoxpopdens
"mp-300756177, Li3ZrNb(TeO6)2, Li4ZrNb(TeO6)2, mp-754249, mp-756177",4.941755106164846,19.0,5.0,652.14618,-126.57723109,0.0,0.01964437644736705,15.26315789473684,16.315449911576895,2.0,5.0,0.5405263157894735,3.5052631578947366,3.700056149907103,1.0444250297121862,191.0231578947368,82.31667071812576,0.6950551197695689,0.0,0.0,0.23904210526315786,0.272466685350776,12.229748934576294,0.06305263157894736,2350.317680271653,13.873684210526314,239.8447265670173,1.0252631578947369,0.6402367982978929,0.1263157894736842,87.81042105263157,37.56452454524414,12.159621659079974,1.7526510386498302,0.6931402702287348,0.2975851767193684,0.16894736842105265,10.25236139274381,0.3809886541232391,2.222742066429234,0.003967860146218946,5.368421052631579,0.08670433397909819,6.139666610114328,3.842105263157895,0.4635368799971896,0.3939437764164168,9.502131479293464,0.006040655731209841,15.26315789473684,69.92620478893524,2.109206832580408,1.284461472599728,0.022816929994499524
"mp-300756376, Li2Nb4ZnO12, Li3Nb4ZnO12, mp-756793, mp-756376",4.7343916916475575,19.0,4.0,642.90932,-150.03314741,0.0,0.024199498815789863,15.578947368421053,14.139589026535926,2.0,4.0,0.6748684210526316,10.157894736842103,14.858240576171546,1.2567308531064765,336.30526315789473,418.0822372681164,0.7601263072520301,0.0,0.0,0.2582631578947368,0.2318698830363265,12.712460351932116,0.1294736842105263,2937.3245832853772,17.144736842105264,732.8504599119074,1.7856315789473685,2.6169012923611046,0.15789473684210525,174.44289473684208,233.5949845036261,14.520283835355274,1.9333465847133369,0.7310550646992303,0.36389600282894735,0.3421052631578947,16.10337106188598,0.4794965041654894,2.2718202940406496,0.0011027390120485923,5.0,0.08425952482805378,6.2354862687429895,3.842105263157895,0.4733783086196953,0.4733783086196953,9.046136178174468,0.0058703268706764,15.578947368421053,0.0,1.7248389061235727,1.2740691337622856,0.031042982831388236
"mp-300756427, Li3SbS4, Li5SbS4, mp-768269, mp-756427",2.6131210942382554,16.0,3.0,541.6859999999998,-65.37857776,0.0,0.06071454937499965,15.5,14.705441169852744,0.0,3.0,0.6379166666666667,4.408333333333333,0.6056447436868874,0.6833943864414359,398.99500000000006,154.9487658873087,1.6118416754191247,0.0,0.0,0.574375,0.5599363524098073,16.592857399093944,0.17500000000000002,8.478740869254159,18.33333333333333,338.7839210158724,1.4864166666666667,0.7064514117915132,0.16666666666666666,159.0954166666667,34.05924364149262,15.60593281059767,3.797118016344359,0.7014678600154134,0.192425578125,0.5395833333333334,27.95352045012498,0.3864007706456543,1.4193649970104032,0.004105228108343886,4.75,0.04648179037357359,8.212208723934115,5.0,0.8665150300159701,0.8665150300159701,7.748536050344148,0.057819943866674425,15.5,0.0,3.8729833462074175,0.6992789008167425,0.023240895186786795
"mp-300756515, LiNb(TeO4)3, Li4Nb(TeO4)3, mp-758389, mp-756515",4.957869823289999,17.0,4.0,674.64018,-103.16827306,0.0,0.0015208210294126445,17.411764705882348,17.849234037048834,1.0,4.0,0.7376470588235294,5.529411764705882,5.236781018194857,1.2864574703418294,169.06176470588238,94.01622674306526,0.867089833463583,0.0,0.0,0.22748529411764706,0.2543700250527344,14.995811122145831,0.03852941176470588,3283.0556213985387,20.029411764705888,446.413541403559,1.2908823529411764,1.2156053855125837,0.17647058823529413,88.66573529411764,57.43120959036973,15.589317387525234,2.6313066178246896,0.8565690399748073,0.4189762930883824,0.10147058823529413,6.816489776415152,0.5102750462616904,0.8544054363383322,0.009831588477359942,5.647058823529411,0.07523549423866135,5.5602667733948365,4.588235294117646,0.4784477115030614,0.4109556247478215,8.961223056854125,0.005858288245417331,17.411764705882348,135.75349852855325,1.9115384481496376,1.2714563251072637,0.0088512346163131
"mp-300756554, Li3Cu3TeO8, Li4Cu3TeO8, mp-772822, mp-756554",4.958702557723517,15.0,4.0,467.0562,-77.27053062,4.0,0.07627731533333383,14.133333333333333,13.588557277683634,1.0,4.0,0.6376666666666667,8.633333333333333,11.285831825789359,0.927851177795152,273.78,236.37014071625504,0.5807374942503959,0.0,0.0,0.32411666666666666,0.2910502605507624,9.458388399252334,0.1225,2481.1942670112176,16.35,713.393311020543,1.149,0.9790137327376408,0.13333333333333333,109.92399999999999,95.93887370033531,9.390953093270141,1.0612637993695688,0.5257617149597879,0.31349775761116666,0.3650000000000001,18.615674399100705,0.29953667926019045,8.125238999852881,0.005117370610895232,6.0,0.09590497059542606,11.592556810140758,3.2666666666666666,0.4783910777927822,0.4106016957498527,2.389732732171611,0.008463436439790256,14.133333333333333,135.76861223808535,1.9821424996424672,1.315593130307248,0.03836198823817042
"mp-300756645, Li4Ti3O8, Li5Ti3O8, mp-755266, mp-756645",3.3614479909856967,15.0,3.0,299.3602,-110.81698822,0.0,0.05845598555555576,9.466666666666667,6.611774009715967,1.0,3.0,0.8013333333333335,8.311111111111114,9.753302701149336,0.8323255642035171,396.9066666666667,272.10426585464677,0.6555591934455695,0.0,0.0,0.5165333333333333,0.3476963170482093,4.955904322555165,0.18844444444444444,3308.370278126913,18.42222222222221,395.384726081312,1.2491111111111113,1.1520751432968552,0.17777777777777778,179.47022222222225,152.27374944154906,1.3303670708529578,0.6387060049560204,0.40283558318130497,0.4163468424444444,0.5066666666666667,22.445016494360146,0.21773242158072686,1.2162726735557492,0.005193885384019946,6.0,0.10143189412501197,6.578988115672791,3.1333333333333333,0.4116235868709049,0.4116235868709049,7.827975712870318,0.008951177228508697,9.466666666666667,156.28100248382282,1.9275776393067945,0.9319819461012984,0.04733488392500558
"mp-300756684, Sr2LiNb3O10, Sr2Li2Nb3O10, mp-756854, mp-756684",4.7288455720337215,16.0,4.0,620.89414,-128.39569378,6.900000000000003e-06,0.04249144427083529,17.625,15.020298765337525,1.0,4.0,0.6574999999999999,8.140625,13.705921892447623,1.1976108852315908,326.203125,358.96232386027907,0.7462348433484757,0.0,0.0,0.221390625,0.21632484423297724,10.825982832836704,0.1184375,2907.9401309916857,16.0625,655.946148911294,1.7196875,2.276398672897336,0.15625,177.37015625,199.5194964042004,12.059544650918625,2.207867444837819,0.6728077753185044,0.3591328509375,0.309375,13.595043041950989,0.41546049375963534,9.73579240237984,0.0015234425699825892,5.9375,0.07338520198996888,15.507887927882265,3.625,0.4815241752813485,0.4815241752813485,6.390633701416498,0.006071351693314493,17.625,167.0908587097664,1.899835519196333,1.2553750652219122,0.027519450746238325
"mp-300756781, Sr3Nb4O13, Sr3Li2Nb4O13, mp-756435, mp-756781",4.788335103196352,20.0,3.0,842.47772,-164.34453159999995,9.25e-05,0.09809827818749994,19.1,15.152227559009269,1.0,3.0,0.8995000000000001,11.333333333333336,16.027753706895076,1.1706691826066686,436.7383333333333,408.1047113657093,0.7142083101123422,0.0,0.0,0.2318666666666667,0.25799240729568423,5.5305213738549694,0.15133333333333335,4032.275684810217,22.383333333333336,732.6202036431098,2.419166666666667,2.5629057185589605,0.21666666666666667,247.70666666666668,219.46849148694568,5.7824927342991295,1.8365708194894088,0.6070830580580312,0.4979357484166666,0.39,15.855615899597074,0.22484562605386726,16.837912103372354,0.0009678475,5.95,0.06845529525902279,20.638723653148105,3.8,0.4730402349034832,0.4966155952495347,1.5192710378145071,0.004530789985087432,19.1,169.90721625148822,1.7776388834631178,1.2690428714010131,0.023959353340657973
"mp-300756861, La4Ti3O12, LiLa4Ti3O12, mp-770474, mp-756861",5.8314570319946695,19.0,3.0,891.21568,-165.23542062,0.0,0.09349050986842043,20.526315789473685,19.48107967680336,2.0,2.0,0.882456140350877,7.754385964912281,7.211529362085947,0.8857725549345062,468.58245614035087,305.20312359862106,0.6341154574006557,0.0,0.0,0.2345263157894737,0.24473029985596395,8.248375797290096,0.16280701754385965,3917.7087286635865,21.491228070175442,528.7296124546355,1.2261403508771929,0.8572153518420396,0.21052631578947367,197.41403508771927,117.31352861062277,8.22401051984194,2.111306778445899,0.6051815070112887,0.4988260917543858,0.4224561403508771,13.91288908207184,0.29772917102591473,0.8478540191401525,0.0014413287253041828,5.947368421052633,0.07486844321504954,6.195054098295298,3.5263157894736836,0.4669137991022135,0.4669137991022135,8.479514139607598,0.0052160540291189186,20.526315789473685,173.62822260906918,1.3521297451226453,1.491577032438467,0.02758311065817615
"mp-300756908, LiSbO3, Li3SbO3, mp-752636, mp-756908",5.377763608672743,20.0,3.0,706.7968,-115.83824404,0.0,0.0889723509999989,15.6,17.805617091243988,0.0,3.0,0.8900000000000001,3.5333333333333337,3.556527644893104,1.0789026297417263,249.68666666666664,139.7678898110085,0.8115550709915801,0.0,0.0,0.4362,0.28723523460745554,3.6380703065712665,0.14933333333333335,3721.888465399458,23.13333333333333,607.5243299700039,1.5633333333333332,1.704029994519528,0.2,101.458,60.84415416455389,6.147086030524273,1.2595859500009159,0.5162815230762378,0.4748613483333333,0.4833333333333334,16.071783417599374,0.33993463423951903,0.8524220484822278,0.0023958432984474377,5.2,0.09164063073368567,6.6896716111111125,4.0,0.4521999379273121,0.43941245081539204,9.999999999999996,0.00606533724504756,15.6,0.0,2.5298221281347035,1.3875496961038536,0.03665625229347426
"mp-300757073, Ba4Y2Cu5O14, Ba4LiY2Cu5O14, mp-772817, mp-757073",5.831854282760648,25.0,4.0,1268.8413,-155.78033736,0.05162050000000002,0.06507049149999933,22.36,18.097248409633988,2.0,4.0,0.6365999999999999,8.204,11.487985376035258,0.9404182197218456,330.694,209.79390445863768,0.6003114309200105,0.0,0.0,0.16189,0.2043327391780378,8.87693640846886,0.1301,2606.7581359297496,15.980000000000002,670.4332120138522,1.2234,0.9427101993720022,0.14,151.5405,85.34957835133108,8.476603093220774,3.176337127888033,0.5415626334177004,0.3259600634,0.3793,15.457642122911244,0.26758176320519306,1.2223731318959783,0.00825616454153812,5.56,0.06919748449659753,6.103583352335208,3.0,0.4638444492004601,0.4638444492004601,14.266464424863095,0.0036639300853396383,22.36,33.30373802942173,1.4422205101855958,1.5017511905199743,0.030446893178502906
"mp-300757100, CoS2, Li3(CoS2)4, mvc-11233, mp-767412",3.2258530187162187,3.0,2.0,123.063195,-16.04528197,0.06020219999999999,0.11779983833333316,19.666666666666668,5.1854497287013475,1.0,2.0,1.1733333333333331,32.56666666666666,27.43333333333333,0.18567404875000013,772.5733333333333,294.09333333333325,1.5651262199999998,0.0,0.0,0.30616666666666664,0.16583333333333333,13.499999999999995,0.29166666666666663,10.888158712075931,39.0,830.0,3.2736666666666663,2.126333333333333,0.3333333333333333,424.12,165.2133333333333,14.0,6.888124999999999,0.9886521441666668,0.38152628541666667,0.8499999999999999,8.999999999999996,0.33333333333333337,5.172671768148024,0.014952997861136963,6.0,0.04735748001632497,8.153306819432451,7.333333333333332,0.9695979281203506,0.8798853824038776,0.7816715631346968,0.31418260087994365,19.666666666666668,0.0,0.9428090415820634,0.9039725028456644,0.015785826672108327
"mp-300757100, Li3(CoS2)4, LiCoS2, mp-767412, mp-757100",3.4359203613088507,15.0,3.0,513.0757799999999,-76.321214,-1e-06,0.0634720732500007,16.333333333333332,8.121302577515232,1.0,3.0,0.6911111111111112,18.102222222222224,21.155246496341935,0.7931160361267116,519.7057777777778,237.16947672284405,1.6860337063046125,0.0,0.0,0.4020888888888889,0.2472435376578733,10.939474336796627,0.2208888888888889,7.243288518432182,20.866666666666667,929.774179406676,1.945955555555556,1.6837111930875774,0.17777777777777778,256.4433333333333,159.29590546829178,12.866493953935805,5.062738947875505,0.7728190173968216,0.2037708275555556,0.6433333333333333,5.909022187289243,0.4909049340972116,1.1373805787083149,0.007218181193829464,5.666666666666668,0.06049281222373488,7.5169979666666675,5.866666666666666,0.8913123943480267,0.8403112731918781,5.85959002042517,0.08026520445109595,16.333333333333332,0.0,3.0521395046025592,0.9589908835583024,0.028229979037742936
"mp-300757419, Ti(SiO3)2, LiTi(SiO3)2, mp-766596, mp-757419",3.082842160001362,72.0,3.0,1600.2751999999994,-591.93242864,0.0001825,0.04667859472222169,10.888888888888893,4.629481479111035,1.0,3.0,0.962222222222222,11.481481481481481,9.087291960285404,1.0167518065228969,386.91111111111104,263.4092236324503,0.8487108396313587,0.0,0.0,0.2761481481481481,0.2409665949106344,11.206014454083588,0.16740740740740742,4133.73526190846,26.703703703703702,239.72723786565032,4.2922222222222235,4.889440457101314,0.2222222222222222,209.0296296296296,138.21277844758157,11.099747275265322,1.7425767307500235,0.7385477183035934,0.5534080003703704,0.4888888888888889,17.700759091857716,0.37770514915502107,0.8153190643345998,0.001950464177464281,4.111111111111111,0.08352953270233117,5.915485822222222,5.0,0.4971364152019268,0.4971364152019268,36.00000000000001,0.0015356931069423927,10.888888888888893,748.8383697149402,1.6329931618554518,0.8827942519093885,0.02784317756744373
"mp-300757434, Si6Bi9O26, LiSi6Bi9O26, mp-766877, mp-757434",7.026194148129036,41.0,3.0,2465.321,-273.60212574,1.0,0.06626337134146176,25.34146341463415,30.647969539315447,0.0,3.0,0.9676422764227642,7.146341463414633,5.979242300575772,1.0297712733195798,308.24065040650413,179.3008023764283,0.21655588800011424,1.024390243902439,1.4487065760895121,0.23770731707317075,0.24559714647796746,10.560521842583316,0.15804878048780488,3933.630696965561,28.48780487804878,941.7324743250896,3.308406504065041,3.0064601384489085,0.21138211382113825,133.71056910569106,87.18123324110613,10.580081855271604,1.7595503657439109,0.6104637621367752,0.5167909699186992,0.5329268292682926,13.400169585260544,0.4029109493776868,0.9390522886780842,0.0005247812137925798,4.585365853658536,0.0703690144027818,7.8699869903135005,5.463414634146342,0.5666653578576768,0.5475560347956808,23.47327387144097,0.002271927618905662,25.34146341463415,359.73349017273017,1.9266748934762443,1.7308085734285021,0.025744761366871392
"mp-300757464, Nb(PO3)4, LiNb(PO3)4, mp-757155, mp-757464",2.8800441500298564,34.0,3.0,817.588456,-253.61085302,1.9999997999999999,0.043925885834734224,11.588235294117649,7.919141542374786,1.0,3.0,1.012549019607843,4.196078431372549,4.237835112846595,1.176328791123518,162.98431372549018,97.31214017743679,0.9373405587851368,0.0,0.0,0.28150980392156866,0.26779556463234244,15.066812627519713,0.16156862745098036,4377.200482708229,27.901960784313733,221.58427235743463,2.094117647058824,1.733247447078105,0.3137254901960784,91.70196078431371,51.67312516838357,15.144771069063175,2.3079287623636544,0.8622592104671523,0.5967524492156863,0.5147058823529412,5.354126134736337,0.4615138155270518,0.9725791543820612,0.0068161582584565115,4.117647058823529,0.07212639936915098,8.31001719636301,5.0588235294117645,0.5517680749064172,0.5517680749064172,15.068210909279278,0.0028080977063047147,11.588235294117649,339.27706448755595,1.696730011983054,0.8112364122787612,0.021213646873279698
"mp-300757532, SnP2O7, LiSnP2O7, mvc-1016, mp-757532",3.457885971478241,40.0,3.0,1170.613296,-272.9005248,3e-07,0.16866934849999904,13.6,12.443472184241823,0.0,3.0,1.014,2.6666666666666665,2.3907228102721483,1.2532220090050674,153.75666666666666,96.54917100743135,0.5579120671955548,0.0,0.0,0.2730333333333333,0.266747625210714,12.814314912107733,0.15133333333333335,4340.959173144038,28.5,298.0218604659322,1.5256666666666667,1.5600457970485635,0.3,50.776,10.248784253103722,13.80249574855536,1.2532230143854959,0.7781435297407958,0.5860116466666666,0.5083333333333334,5.619213072624632,0.40276819911981904,0.8582969050294671,0.008165674418961705,4.1,0.07115544631693492,7.845304953223843,5.2,0.5556840217420423,0.5556840217420423,20.0,0.0023547512455926647,13.6,393.1780842375624,1.833030277982336,0.9392537422659152,0.021346633895080475
"mp-300757663, Sn(PO3)4, LiSn(PO3)4, mp-757156, mp-757663",3.1680137377443653,34.0,3.0,869.1956959999999,-237.11914238,0.0,0.03142284558823505,12.117647058823529,9.91660730018189,0.0,3.0,1.0196078431372548,2.0,1.4536276857137755,1.299421672670728,120.98431372549021,43.57123622199754,0.8227928681581653,0.0,0.0,0.28076470588235297,0.2685364966958312,14.795517676968545,0.15372549019607842,4377.376260203951,28.549019607843146,201.97933087866818,1.6460784313725492,1.9237473243078524,0.3137254901960784,47.68392156862746,19.422618126467448,15.715976781041567,1.899122954796285,0.8418824322868422,0.5980489521568627,0.5166666666666667,3.730337403942311,0.4615138155270518,0.9740959810540684,0.002090523799339683,4.117647058823529,0.0746275779399087,8.175934382640689,5.176470588235294,0.5358489483930383,0.5358489483930383,14.678232865985105,0.002905476112395057,12.117647058823529,348.8169302563253,1.8225803982152549,0.8777150078769783,0.021949287629384917
"mp-300757673, TiP2O7, LiTiP2O7, mvc-1011, mp-757673",2.725891319897393,40.0,3.0,887.2412959999997,-307.15673521,-3e-07,0.13583880250000036,10.8,4.64327470649756,1.0,3.0,1.0,4.4,4.752543178832432,1.1385359430554345,176.59,128.3435891140133,0.8432954725224326,0.0,0.0,0.2829333333333333,0.2576697800588101,13.208414826247024,0.16066666666666668,4340.648157540596,27.266666666666666,194.89249800856885,1.759,1.4711630319807067,0.3,98.64000000000004,68.27376851080265,13.149735950031676,1.9346024386783789,0.8118992077013061,0.5876062253333333,0.4966666666666668,7.788880963698618,0.4320493798938573,0.8565870286356736,0.006744191625898883,4.1,0.07400783865193271,7.701273766051009,4.9,0.536448126852538,0.536448126852538,20.00000000000001,0.002449145627912159,10.8,406.52284639582564,1.57797338380595,0.7757778139018336,0.02220235159557981
"mp-300757777, SiBi3O7, LiSiBi3O7, mp-753860, mp-757777",8.051036009940509,22.0,3.0,1534.045,-137.50398589,1.9761388,0.0888145724242424,29.0,33.11138227805713,0.0,3.0,0.9709090909090908,5.848484848484849,4.143655466424071,1.0824743163154409,282.26363636363635,181.1778151878796,0.5977140449790559,1.2727272727272727,1.7999081702930302,0.2273939393939394,0.2526137234922173,15.36408462677594,0.15090909090909088,3947.631724860274,28.63636363636364,1210.2907429081504,2.5778181818181816,1.834259682820848,0.21212121212121213,112.23636363636363,54.740779567507104,14.671611988704836,2.91534182425488,0.7029916378823985,0.5102158078787878,0.5196969696969697,7.375162447044393,0.5765544724375893,0.9635135106858972,0.0027785372876464576,5.090909090909091,0.06953241139868442,5.929696766351078,5.454545454545454,0.5671635481431108,0.5370011747671355,10.087009976573992,0.00418370919712964,29.0,196.87507118842962,1.9241827716833384,1.9571367304912333,0.025284513235885247
"mp-300757800, CuCO3, LiCu3(CO3)3, mp-758727, mp-758505",3.2884008963712628,45.0,3.0,1111.9941,-293.73041995,2.9955794,0.13202362794444422,11.8,8.634813257969162,1.0,3.0,0.9846666666666666,11.533333333333333,11.951382997609755,0.8649289777404708,518.02,340.1413051463564,0.4331142045024552,0.0,0.0,0.2565333333333333,0.20975289165004504,9.423846820109553,0.21600000000000005,3719.816435407693,26.8,756.9934079758127,8.777333333333335,10.449904029330712,0.26666666666666666,356.34466666666674,304.68085211177214,9.972406374034748,1.8417269070087448,0.6402151337739869,0.751122666,0.7126666666666668,16.55240835111985,0.3265986323710904,0.9638521751672372,0.004977456221849301,3.2,0.08013933407940231,3.7561247552337416,4.6,0.5582699326206129,0.5582699326206129,20.724230731055602,0.002357382716443849,11.8,359.49857791734644,1.7435595774162698,0.91783288780361,0.032055733631760924
"mp-300757800, Li2Cu3(CO3)3, LiCuCO3, mp-762515, mp-757800",3.4800900695711507,102.0,4.0,2307.2802,-652.78683657,3.9721559,0.07288701588235202,10.764705882352944,8.592263358357746,1.0,4.0,0.6804411764705883,7.955882352941178,9.909397081509606,0.8903438801293014,390.30735294117653,284.4827997055133,0.6468843969972495,0.0,0.0,0.2751176470588235,0.1811735532614628,7.564986615411126,0.17176470588235293,2462.276878080969,17.764705882352946,633.2247338324596,5.896764705882353,8.602785835701601,0.17647058823529413,249.16014705882355,258.80852174483465,8.524491481449264,1.4341587095664392,0.532034157933265,0.4971944739705882,0.5554411764705883,12.64858916869694,0.32218973970892123,0.9280048311487099,0.0007230182260303728,3.5490196078431366,0.09264911120597953,6.9752014394822135,4.0588235294117645,0.5161119968545855,0.5161119968545855,48.358443337046424,0.0012023695389585625,10.764705882352944,777.3385374982479,2.208821571237481,0.9680087978112994,0.04359958174399037
"mp-300757800, LiCu3(CO3)3, Li2Cu3(CO3)3, mp-758505, mp-762515",3.3559905279890807,48.0,4.0,1132.8171,-310.53539185,-0.0329098,0.09074328752604101,11.25,8.627716963368696,1.0,4.0,0.7076562499999999,8.28125,10.64781557703269,0.9806176000702912,389.4671875,322.51250749047387,0.6926051170123815,0.0,0.0,0.23634375,0.17045021095341156,10.089092869127283,0.16718750000000002,2615.832557053533,18.859375,678.8208005175762,6.2184375,9.170976867227328,0.1875,257.64375,280.5642108647574,11.052564394180202,1.6694473911685852,0.6166422050066932,0.5282011265625,0.545625,14.76525297150374,0.3788861141556919,0.9633848489134,0.002682095541364444,3.4166666666666665,0.08563535615206541,3.6141230277979157,4.3125,0.5411335775566363,0.5411335775566363,24.817539463212718,0.0023616131067427863,11.25,370.9649099428757,2.0223362109204297,0.9350643711990336,0.03746546831652862
"mp-300757806, Sn(PO3)4, LiSn(PO3)4, mp-757131, mp-757806",3.242872758924281,34.0,3.0,869.1956959999999,-237.33578837,0.0,0.02505090470588289,12.117647058823529,9.91660730018189,0.0,3.0,1.0196078431372548,2.0,1.4536276857137755,1.299421672670728,120.98431372549021,43.57123622199754,0.8227928681581653,0.0,0.0,0.28076470588235297,0.2685364966958312,14.795517676968545,0.15372549019607842,4377.376260203951,28.549019607843146,201.97933087866818,1.6460784313725492,1.9237473243078524,0.3137254901960784,47.68392156862746,19.422618126467448,15.715976781041567,1.899122954796285,0.8418824322868422,0.5980489521568627,0.5166666666666667,3.730337403942311,0.4615138155270518,0.9678687696030268,0.008749016014882358,4.117647058823529,0.07639100067101944,8.100166984284705,5.176470588235294,0.5248812265713314,0.5248812265713314,16.999999999999996,0.0029741314642466503,12.117647058823529,355.70786961758654,1.8225803982152549,0.8984550967161683,0.022467941373829247
"mp-300757884, Sn3(P2O7)2, Li2Sn3(P2O7)2, mvc-560, mp-757884",3.4286560019902126,42.0,3.0,1408.033296,-287.95297251,0.0,0.03105019642857165,15.333333333333336,14.406788523316205,0.0,3.0,0.9968253968253968,3.4603174603174596,3.5176551433065515,1.1349182462873495,192.0698412698412,155.71013757560732,0.3298542859763113,0.0,0.0,0.2636349206349206,0.25069288813657536,10.374130081886783,0.16380952380952374,4134.674875776261,28.41269841269841,433.88846870991347,1.5665079365079364,1.4345700688495149,0.2857142857142857,56.3752380952381,14.823251290994794,11.259619777814093,0.7507912808509587,0.670320029150671,0.5591558801587301,0.5499999999999999,8.137920468957834,0.3306772485079311,0.8621337461959042,0.002037526927258735,4.190476190476192,0.061590144167021015,9.870001333333336,5.333333333333333,0.6267018348184308,0.6267018348184308,19.22950514882825,0.001941148719697781,15.333333333333336,350.67804281866614,1.8856180831641267,0.916608069448626,0.02053004805567368
"mp-300758115, SnP2O7, Li2SnP2O7, mp-766434, mp-758115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8590205396443396,0.0006323029943716659,4.2,0.06975241770155051,5.827374688888887,5.2,0.564444953814505,0.564444953814505,20.0,0.002308320739557145,13.6,387.38635675073607,1.833030277982336,0.9207337280475192,0.02092572531046516
"mp-300758218, TiP2O7, LiTiP2O7, mp-761010, mp-758218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8477552090975766,0.002227273748923235,4.2,0.07347724459693501,5.781169833333332,4.9,0.5397715297860008,0.5397715297860008,20.0,0.0024315866485707205,10.8,404.15290371372737,1.57797338380595,0.7702159287886724,0.022043173379080502
"mp-300758259, Ti3Cu3(TeO8)2, Li4Ti3Cu3(TeO8)2, mp-760579, mp-758259",4.866669509399197,24.0,4.0,845.4294,-156.54246847,4.052136,0.0916569204947928,16.041666666666668,13.277421833908702,2.0,4.0,0.7245833333333331,9.166666666666666,6.8655237722017,1.1580507395592872,252.5375,171.44587758523744,0.6669386043881724,0.0,0.0,0.18561458333333333,0.2467906666347429,12.155317195001993,0.0934375,3100.3277793598704,19.71875,394.2577684261328,1.2659375,0.657127480484296,0.16666666666666666,127.2753125,83.42287788614618,12.494998999599801,1.791297955439667,0.7580897629763301,0.3939811723264583,0.2578125,8.212053672549475,0.3744208490752381,0.9692148590605626,0.005754511854730123,5.75,0.08319872878205115,6.637616674974829,4.333333333333333,0.4479186834772594,0.4214851967741032,13.197484108666144,0.004588833799140831,16.041666666666668,216.62978285287903,1.2133516482134197,1.2953945247185723,0.020799682195512783
"mp-300758997, CuCO3, LiCu3(CO3)3, mp-760536, mp-758450",3.3176370673072832,15.0,3.0,370.6647,-97.8238895,0.9338395,0.13777366016666634,11.8,8.63481325796916,1.0,3.0,0.9846666666666666,11.533333333333333,11.951382997609755,0.8649289777404708,518.02,340.1413051463564,0.4331142045024552,0.0,0.0,0.2565333333333333,0.20975289165004504,9.423846820109553,0.21600000000000005,3719.816435407693,26.8,756.9934079758127,8.777333333333335,10.449904029330712,0.26666666666666666,356.34466666666674,304.68085211177214,9.972406374034748,1.8417269070087448,0.6402151337739869,0.751122666,0.7126666666666668,16.55240835111985,0.3265986323710904,0.9992225768569116,0.011344701541713744,3.2,0.0808518284934592,3.6202986444444436,4.6,0.554342645113869,0.554342645113869,1.2142153002430502,0.007135024464809647,11.8,120.63782502324473,1.743559577416269,0.9259930604967076,0.032340731397383686
"mp-300759185, Sb(PO3)4, LiSb(PO3)4, mvc-1868, mp-759185",2.9547852694727914,34.0,3.0,875.2956960000001,-234.47970792,0.0,0.0340691015441168,12.176470588235292,10.141558611607213,0.0,3.0,1.0213725490196075,1.6862745098039216,1.193343063113956,1.2961520783220788,101.0823529411765,27.83403109858921,0.8410448859561123,0.0,0.0,0.2803725490196079,0.2689272993749361,14.795517676968545,0.1541176470588235,4377.439488403592,28.64705882352941,194.0066224030983,1.8939215686274509,1.7933760172947335,0.3137254901960784,55.50156862745098,14.780086367070727,15.715976781041567,1.9455925700641907,0.8438317206808982,0.6012121984313726,0.5215686274509804,4.110357693569844,0.4615138155270518,0.9737670154263952,0.0030678170863141525,4.117647058823529,0.06911956399480661,8.276147177323104,5.176470588235294,0.5729431355637907,0.5701063976558769,14.635163589418145,0.0026910325596762588,12.176470588235292,327.3677694001445,1.8225803982152549,0.8168800554929189,0.0203292835278843
"mp-300759234, Li2CuF6, Li3CuF6, mp-759169, mp-759234",3.2617201781590595,18.0,3.0,382.8368384,-73.05232729,2.0073121,0.0,9.888888888888893,7.187094057242768,1.0,3.0,1.027407407407407,6.0,6.8300955894714175,0.3393250266891413,257.0103703703704,141.72749329261015,0.6501545863986422,0.0,0.0,0.4627037037037036,0.31354366900499503,13.856802442731867,0.12703703703703706,4135.724794891231,23.11111111111111,441.550284568364,0.7825925925925925,0.553608687499728,0.2222222222222222,95.78333333333332,47.16350291705873,9.577637419841773,2.141287780576108,0.7871421419947371,0.1950798061111111,0.3759259259259259,16.888970110266033,0.4190262407031393,0.8631283894598546,0.007210911986182238,6.0,0.09235415201636328,5.186736189073682,0.3333333333333333,0.9210684031194232,0.8232608382988228,6.612873651871537,0.034929825231249954,9.888888888888893,0.0,0.9428090415820634,0.8864205195543533,0.03078471733878776
