,density,energysStab,atomMean,transition,metalloid,other,BulkModulus wstd,BoilingT wmean,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wstd,BCCenergy_p wstd,AtomicVolum wmean,HeatFusion wstd,IsNonm wmean,MeltingT wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,phi wmean,SpaceGroupNumber wstd,BCCvolume_p wstd,Crystal System,NNdiststd,oct,q6,tet,bent,sq_pyr,numberDensity,ShannonRadii,deltaShannon,angle anisotropy,oxidation flexibility Std,deltaShannonstd,chargedensityvoldens,deltacrystal1,deltacrystal4,Unit Cell Mass,total_magnetization,BCCvolume_padiff wmean,VegardVolume,bcc,volumeshannonflex,AtomicWeigh wstd,BCCvolume_padiff wstd,deltacrystal3,NdValenc wmean,HeatCapacityMass wstd,meanValenceOcc,GSenergy_p wstd,NsUnfilled wstd,MeltingT wmean
"mp-300585424, CrPO4, LiCrPO4, mp-689963, mp-585424",2.867792682514464,0.17128719666666647,11.833333333333336,1.0,0.0,3.0,12.161718933087025,214.32777777777767,0.2937890319367426,0.0,0.0,0.0,0.39262175604163374,4133.838651402674,1.493547438355168,0.2777777777777777,150.3495057819908,0.5503634990277778,0.0,0.0,0.5666666666666667,16.330498620225445,1.324261033161747,1.0,0.015983429253537608,-0.1743992654245838,0.2504370147251867,-0.6391321933454422,2.7776027695999046,0.19468027017007705,0.07050643383172124,0.5822526450045235,0.22118581966590065,0.6399502303593776,0.07856742013183861,0.11033441808555322,0.809788725503875,0.2164416877596572,0.2936788122714673,587.8698479999998,12.0000008,-0.8627910052888886,0.8387790463775472,0.0636166682065021,214.9283181685291,2.274759906939093,0.6142324809207684,0.047679505727559635,0.2777777777777777,0.24163497876541584,30409.16666666667,0.9512768924413942,0.07856742013183861,150.91666666666666
"mp-300585432, MnPO4, LiMnPO4, mp-705467, mp-585432",2.5848678949923234,0.10108970697916676,12.0,1.0,0.0,3.0,9.027051252817149,180.4388888888889,0.3212711418446134,0.0,0.0,0.0,0.37291110553608703,4133.845305124435,1.2276312129714395,0.2777777777777777,98.49463449696822,0.5586549173800001,1.7228927203055554e-05,2.4365382515699923e-05,0.5555555555555555,15.406227697001354,1.3573806020293029,1.0,0.010835108772262313,-0.2542519002136705,0.2500838368395269,-0.4801226681198433,2.391856578478812,0.1801884205618812,0.062303387058013325,0.6447124371904299,0.16393795792106708,22.53707558225729,0.025278159337779577,0.13256929713176016,0.7256526439323652,0.15326564034394133,0.31207282826771543,2398.5505120000007,64.0000021,-0.86043468345,0.9751068978745576,-0.025244582561027327,780.1629861284241,2.3220203745027823,0.6175297263187887,0.028823013398608217,0.2777777777777777,0.2402850544819785,30398.0,0.960521209334152,0.0,114.19444444444444
"mp-300585433, FePO4, LiFePO4, mp-704299, mp-585433",2.54355330865202,0.007070215208333508,12.166666666666664,1.0,0.0,3.0,12.945994184770004,224.88333333333333,0.4012745669482827,0.0,0.0,0.0,0.3599343763674861,4133.821119596877,1.2440393685962208,0.2777777777777777,121.39353588867719,0.5503130012499999,0.11725904444444445,0.16582933096424285,0.5822222222222222,16.330498620225445,1.346209355794867,1.0,0.012392690431865269,-0.2333172982201911,0.2403895066261749,-0.5115401514729305,2.6018901707418283,0.06709668398046692,0.060938894960135874,0.6548532614360497,0.154416559872814,12.588271297934233,0.019641855032959656,0.11327318256040145,0.7196180747325166,0.14583870037413485,0.27197902445941924,2413.061792,79.9998478,-0.8616798941777777,0.9204926794407106,-0.049202945571467566,768.6159577137074,2.341004086215053,0.6157872324850229,0.028611042957635262,0.3333333333333333,0.24163497876541584,30446.83333333333,0.977197848581932,0.0,130.41666666666666
"mp-300620862, Tl3(MoO4)2, LiTl3(MoO4)2, mp-25775, mp-620862",5.859488648116387,0.11900605774038645,30.07692307692308,1.0,0.0,3.0,14.902752923786574,404.6871794871795,0.2397617178211524,0.0,0.0,1.5229992210171794,0.5089442756632493,3816.78209546086,2.483675129966941,0.20512820512820515,175.45576739348598,0.4727092758974359,0.0,0.0,0.5384615384615384,15.860503004493758,1.4932318488339726,5.0,0.015866870772853287,-0.604123398843518,0.3474385452722219,-0.7245100477082018,3.4138603002054886,0.4606448756957173,0.049165525219878464,0.6066817819631384,0.7954251019705284,14.141716813837027,0.07051109637759162,1.1165904278415753,1.4352579683750726,0.6839489900342106,2.303305210166018,1866.0502,-0.0006053,-0.4148717948717949,0.9509394594049716,-0.045746686197588066,206.68553128402016,16.555766967507314,0.4830382694536107,0.16416349679719486,1.0256410256410258,0.2502149477001664,274.0,0.9813068353116268,0.0725237724293895,204.1384615384616
"mp-300630234, Ti3(BiO3)4, Li2Ti3(BiO3)4, mp-23427, mp-630234",7.689444952916848,0.0,26.0,1.0,0.0,3.0,7.163224709761393,335.2491228070175,0.6591957571561099,0.0,0.0,1.3894027981209356,0.2996223201165697,3917.565066415404,1.0130930232136683,0.21052631578947367,114.07650842884121,0.4950807580701753,1.1859649122789472e-06,1.6772076634435054e-06,0.4912280701754386,12.23319130599558,1.4868822537662818,3.0,0.013997321678087985,-0.44829606833710056,0.2826823274670722,-0.9191951478276592,2.1074410211855548,0.5648607631917306,0.07510200506384859,0.5154827719240952,0.3412212561373919,4.434342413388562,0.0418273375915277,0.2497424064805521,1.895224921319172,0.30601604149245937,0.6051095686614175,2343.0308,-0.0009144,-0.5791228070175439,0.8437592264909708,-0.2175067860060296,63.27086019336551,16.609262907512882,0.4693151989067688,0.2097013183290032,0.8070175438596491,0.24885269270280266,28555.94736842105,0.9433018885278808,0.0,151.89824561403506
"mp-300630880, Nd2Tl(MoO4)4, LiNd2Tl(MoO4)4, mp-634591, mp-630880",5.486936573668258,0.06572172258152342,21.608695652173914,1.0,0.0,3.0,16.679208812658267,321.53913043478263,0.7853816334017384,0.0,0.0,0.2563005678815564,0.7841054588257201,3235.1536649229065,2.691207292887196,0.17391304347826084,195.5882755922484,0.4025611152173913,0.0,0.0,0.3139130434782609,12.862420901820025,1.4085763628706138,1.0,0.013314243104470434,-0.4989808115149411,0.33985983828277044,-0.7058828001290803,2.740085486877892,0.8153713124105116,0.06710044067123475,0.5254392304929053,0.33713826406440817,20.660675026987022,0.04135093167150729,0.52381447319232,1.4073100973322008,0.31164185862350163,2.1124100509261097,2265.2354,1.2e-06,-0.3123913043478261,1.1252693905659013,-0.04634218437261512,177.67535642334403,2.8434884133184917,0.5327644404052342,0.15055782407776316,0.32608695652173914,0.2673898027087563,305.5652173913044,1.2789790122253537,0.07530655685082074,169.84565217391304
"mp-300635084, PWO4, LiPWO4, mp-25654, mp-635084",5.928687114496973,0.10821491666666637,20.166666666666668,1.0,0.0,3.0,23.93548427350922,374.55,0.3348925291830822,0.0,0.0,1.0999438818457403,0.5687473282440717,4134.047862344346,3.556134241102372,0.2777777777777777,269.3136368623022,0.5503130012499999,0.0,0.0,0.575,16.330498620225445,1.1242152269664425,3.0,0.01266485356977211,0.05842227924920765,0.2888178174643733,-0.6033093122904813,3.18935134457435,0.4921062181612728,0.07683343579461861,0.561854251674353,0.18378728684479867,0.0,0.07856742013183861,0.03707902435748957,1.503904478909376,0.19410322722206635,0.2462775662277821,1115.2454480000001,12.0,-0.8616798941777777,0.8424457756468495,0.029584273629433475,222.33210688677002,10.946116825733291,0.6157872324850229,0.0490650500695444,0.2222222222222222,0.25678916028428106,30357.16666666667,0.9290222418980107,0.0,235.0833333333333
"mp-300645305, Fe(GeO3)2, LiFe(GeO3)2, mvc-9284, mp-645305",4.17278540621284,0.11909081354166685,15.333333333333336,1.0,1.0,3.0,8.904307614941711,365.2074074074074,0.5771205757616065,0.0,0.0,0.0,0.3321702017414319,4133.714159876691,3.519368045591312,0.2222222222222222,97.6826984412283,0.5354663362962963,0.07817269629629629,0.11055288730949524,0.5196296296296296,17.228155091197806,1.6015708167086409,1.0,0.008663487649173242,-0.3360410032522633,0.2681428880064426,-0.7819920230343566,3.1957830225674884,0.44524044678218455,0.07611768442325534,0.5643126152682587,0.2427609413209841,6.806998594860567,0.05237828008789242,0.13329604835843686,1.1328124769589163,0.22711362073367705,0.4061832282667968,1188.4856,16.0000004,-0.7044444444444443,0.8528104653630298,-0.12192313183318525,221.41289961789468,4.063897622990877,0.5087408809508208,0.17550031647859524,0.9629629629629628,0.2601239179216266,30020.222222222223,1.0370348632208508,0.0,168.98518518518517
"mp-300652260, Rb5Si2NiO8, Rb5LiSi2NiO8, mp-633655, mp-652260",3.544221116700512,0.044966645117186836,19.0625,1.0,1.0,4.0,5.765789081337327,235.278125,0.6248093656867794,0.078125,0.13531646934131855,0.0,0.3716320775310718,2332.058689547109,2.4701309181761366,0.125,65.48160693788729,0.30525488898437503,0.0093030421875,0.01611334173370671,0.3921875,25.29864590002793,11.160653187221152,1.0,0.029889291302734364,-0.2236830906324236,0.2830830319311567,-0.8790058580428094,2.9398489297896235,0.3125509590789815,0.05095516541678436,0.4585277503306785,0.5593801475195581,6.305592148456178,0.08022090928872208,0.6266565763600496,0.9427660855977544,0.5029885264858062,1.2672542712860189,1340.3972,1.8388533,-0.5666015624999999,0.8387353788189359,-0.0696495830254733,201.99577759046016,9.545836570371005,0.3384154680148341,0.02248308343903939,0.125,0.1684452999991299,23173.5625,0.8510471832667703,0.13531646934131855,110.9796875
"mp-300652866, K11Mn4O16, K11LiMn4O16, mp-775539, mp-652866",2.675806065426736,0.0,14.096774193548384,1.0,0.0,3.0,7.054202877736009,237.95268817204297,0.6617931458181268,0.11827956989247312,0.1672725718935919,0.0,0.3889571820835612,3208.154107453835,0.6343615482823527,0.17204301075268816,68.55558328645185,0.4017690701934408,1.3338524286236555e-05,1.886352194763865e-05,0.4575268817204301,31.528865697670685,10.894149334452647,2.0,0.02338484203761027,-0.25675075277450604,0.2804009210428298,-0.9301376289205728,2.835458356207471,0.4946831130087378,0.055147204544826765,0.419037364400687,0.5586252649380696,32.99091398174236,0.0794122123968321,0.4323015857668021,0.7545345388132675,0.4888811717508007,0.9244337257258012,905.82388,6.9999999000000015,-0.4234804103365591,1.6299057220994941,-0.1523952697597575,292.9977387629072,2.9615641788464404,0.3781043537176284,0.2024723787697152,0.21505376344086025,0.16819872529851504,270.8709677419355,0.8520537772196085,0.1672725718935919,114.56591397849459
"mp-300672958, Sb(PO3)4, LiSb(PO3)4, mp-672963, mp-672958",2.736773213746383,0.04134151316176471,12.176470588235292,0.0,1.0,3.0,1.193343063113956,101.0823529411765,0.8410448859561123,0.0,0.0,0.0,0.6179904956020561,4377.439488403592,1.7933760172947335,0.3137254901960784,14.780086367070727,0.6012121984313726,0.0,0.0,0.5215686274509804,4.110357693569844,1.4619750115019259,3.0,0.014252093533013715,-0.39899854337665736,0.3031575365578044,-0.6451771177735306,2.596840533670716,0.2562865883330088,0.06401973545799064,0.6257099110479131,0.11940216846362996,0.0,0.026802652914930208,0.03045997764203912,0.7566084337206574,0.13036039521321258,0.16377470902289756,1750.5913920000007,0.0512462,-1.1649206349176469,0.8015153797865715,-0.09338296178950208,602.0713489285636,1.9186160242183607,0.7032883897774246,0.03262828369394147,0.19607843137254904,0.2689272993749361,494.6470588235293,1.2961520783220788,0.0,55.50156862745098
"mp-300672979, BiP2O7, LiBiP2O7, mp-672981, mp-672979",3.9305098093500965,0.05521591118750013,16.9,0.0,0.0,3.0,1.3021349989749742,119.15666666666668,0.5854672336338923,0.0,0.0,0.6599663291074445,0.5467930444816732,4341.2430622713755,1.5015727429006636,0.3,10.381269457805038,0.5864179469999999,0.0,0.0,0.5083333333333334,3.5975300168618767,1.0482939579250763,1.0,0.029041211780861723,-0.03856625627475559,0.2705189372833524,-0.609460838912536,2.376180818467652,0.4326726301960601,0.06181410012114082,0.6114147283838196,0.19797375989010327,6.323009395272968,0.045825756949558406,0.17938239939817635,1.0139350462120098,0.1986786051069261,0.5574687947970024,1531.6948960000002,0.0122935,-1.0761825396800002,0.8413013052540451,-0.06612974521164428,359.03197950391996,6.103688246786487,0.5747462821633702,0.03848886421742142,0.3333333333333333,0.2700576399380119,438.2,1.2528164330314806,0.0,52.08666666666666
"mp-300673023, Bi(PO3)4, LiBi(PO3)4, mp-673020, mp-673023",3.5875748512113703,0.029201040404410964,14.058823529411766,0.0,0.0,3.0,1.0857151529338924,100.63137254901959,0.8390026688065039,0.0,0.0,0.3882154877102614,0.6178528156994537,4377.543253808267,1.8768906112989128,0.3137254901960784,18.727326057218207,0.5982879523529412,0.0,0.0,0.5166666666666667,3.717018230924797,1.3954996872671204,1.0,0.010990308004383649,-0.374622012332864,0.2586109824012675,-0.5857469405020239,2.6087100953860127,0.25895947685637466,0.06997622857321238,0.5843382599987855,0.1499346949992834,6.648015829806304,0.026802652914930208,0.12475808971941915,0.9548505230651758,0.1556294118381233,0.4868089811128322,2099.472992,1.64e-05,-1.1368814192313723,0.8268395456634645,-0.09343577811841323,642.5970481079478,2.1626837232129645,0.7394379944175832,0.03361035621858599,0.19607843137254904,0.270594594980677,465.1176470588235,1.299156901304219,0.0,48.45490196078432
"mp-300673024, Sn4(PO4)3, LiSn4(PO4)3, mp-26446, mp-673024",3.557818011284163,0.0887391050657893,17.94736842105263,0.0,0.0,3.0,5.393531458547052,249.8543859649123,0.15794493388115666,0.0,0.0,0.0,0.3662625987427608,3917.524131655631,1.13844407381427,0.2631578947368421,30.815027056953486,0.5259892748684211,0.0,0.0,0.5833333333333334,12.48955242062701,1.3188999025356654,1.0,0.010641392802116524,0.26178437991826825,0.22593290229172994,-0.4706119220335043,2.97339570849573,0.3527856954416069,0.053581544307881784,0.7079330554298467,0.15955354097351032,24.02803292603001,0.05077646199397052,0.05188935486077262,0.933365799181511,0.15998223048359791,0.18737963657556805,1519.5081719999994,2.0,-1.3815914786947368,1.1148769451941951,0.05663150522117705,267.50687754204125,8.5169901989549,0.2376833853836933,0.03733101391009338,0.7017543859649122,0.23535958749599514,28795.315789473683,1.0187252993199098,0.0,63.68105263157895
"mp-300673059, SbP2O7, LiSbP2O7, mp-684496, mp-673059",3.6361710761158363,0.1482358891249982,13.7,0.0,1.0,3.0,1.715290710702481,119.92333333333332,0.5889393454429458,0.0,0.0,0.0,0.5470019087145029,4341.06666108343,1.4510908540359102,0.3,21.240582352343047,0.5913891653333333,0.0,0.0,0.5166666666666667,6.6137903067924855,1.1138827985425073,1.0,0.010937276129213386,-0.11620072643716545,0.2496433238753705,-0.3621340694809968,2.7022158198025243,0.25802246075176355,0.07405238358228737,0.5615481287263245,0.15456298779013272,0.9382180899363022,0.045825756949558406,0.03826218112445052,0.9846808409167194,0.16687623046854902,0.2051814994288088,1182.813296,0.6355244000000001,-1.1238492063466667,0.8253739968428332,-0.03674246265386418,389.2824320553822,2.6199452533429337,0.5111387048867901,0.04087761909059759,0.3333333333333333,0.26737419887158564,31707.2,1.248220006134299,0.0,64.06599999999999
"mp-300673073, SbP2O7, LiSbP2O7, mp-540379, mp-673073",3.3291776325467115,0.051083520624999317,13.7,0.0,1.0,3.0,1.715290710702481,119.92333333333332,0.5889393454429458,0.0,0.0,0.0,0.5470019087145029,4341.06666108343,1.4510908540359102,0.3,21.240582352343047,0.5913891653333333,0.0,0.0,0.5166666666666667,6.6137903067924855,1.1138827985425073,1.0,0.01712665822181871,-0.07859451297363529,0.2607574044185349,-0.7055485699146126,2.5924749111169265,0.3386475631769391,0.06780031354362674,0.5985655976473454,0.15008468948966153,5.998107462473638,0.045825756949558406,0.03715357509171383,0.901546534020336,0.162041169048081,0.1992365835513556,1182.813296,3.848238,-1.1238492063466667,0.8421508528979403,-0.058716194537944674,366.3677942227803,2.6199452533429337,0.5111387048867901,0.039693233522499635,0.3333333333333333,0.26737419887158564,488.4,1.248220006134299,0.0,64.06599999999999
"mp-300673098, Bi(PO3)4, LiBi(PO3)4, mp-504324, mp-673098",3.4586065232841383,0.0246031968749989,14.058823529411766,0.0,0.0,3.0,1.0857151529338924,100.63137254901959,0.8390026688065039,0.0,0.0,0.3882154877102614,0.6178528156994537,4377.543253808267,1.8768906112989128,0.3137254901960784,18.727326057218207,0.5982879523529412,0.0,0.0,0.5166666666666667,3.717018230924797,1.3954996872671204,1.0,0.013245849622684805,-0.41320289815078703,0.244847924915318,-0.6626420373328789,2.4553790232109534,0.2545350490695838,0.06746068044724261,0.5992807216377889,0.18661456388299624,1.027749987349894,0.053605305829860436,0.15527877989798414,0.9205249743345124,0.1937024303659495,0.6059014273189476,1049.736496,2.0890176,-1.1368814192313723,0.8219536264833894,-0.10783888130473276,313.672840675086,2.1626837232129645,0.7394379944175832,0.041832759040284495,0.19607843137254904,0.270594594980677,465.1176470588235,1.299156901304219,0.0,48.45490196078432
"mp-300673101, Sn4(PO4)3, LiSn4(PO4)3, mp-540395, mp-673101",4.4088691896917895,0.08893712006578891,17.94736842105263,0.0,0.0,3.0,5.393531458547052,249.8543859649123,0.15794493388115666,0.0,0.0,0.0,0.3662625987427608,3917.524131655631,1.13844407381427,0.2631578947368421,30.815027056953486,0.5259892748684211,0.0,0.0,0.5833333333333334,12.48955242062701,1.3188999025356654,6.0,0.008334319500327142,-0.14106761752897684,0.2778476485102921,-0.3737622251447898,2.8667900644371813,0.3033379080634609,0.0663985676293372,0.6302923452078959,0.17137768618307372,14.141953647062053,0.05077646199397052,0.05573475536370602,1.1566324364179923,0.1718381448847829,0.20126590960132668,1519.5081719999994,1.9919893,-1.3815914786947368,0.9399735309017372,0.04581821020204442,298.9474364157976,8.5169901989549,0.2376833853836933,0.040097529316770936,0.7017543859649122,0.23535958749599514,28795.315789473683,1.0187252993199098,0.0,63.68105263157895
"mp-300673119, Sn2P3O10, LiSn2P3O10, mp-673117, mp-673119",3.1658668373870937,0.16224252137500006,15.0,0.0,0.0,3.0,3.2534122637662586,184.7,0.38897015142914576,0.0,0.0,0.0,0.4623850237541385,4134.678835574846,1.524685565641019,0.2888888888888889,13.700884051858447,0.5612236617222222,0.0,0.0,0.5544444444444445,7.549540089009103,0.8707080700268468,1.0,0.02020202517189422,-0.11837387132000016,0.26929557812667965,-0.37143851864660254,2.5691660024959333,0.21032691395495207,0.0583232472089724,0.6737148672655077,0.16596844839513938,18.145741266633816,0.06285393610547088,0.0533476063448436,0.8491195370426565,0.17254113167491375,0.2085540666486038,980.670572,2.0,-1.3131269841244444,0.9441364439319464,-0.020898303494744967,233.75738181191605,3.936120342621,0.26465735155015946,0.0415495242991666,0.4444444444444444,0.2502490749356985,428.6,1.1383746224908675,0.0,55.779111111111106
"mp-300673126, Sb(PO3)4, LiSb(PO3)4, mp-504350, mp-673126",3.182051847638533,0.043466539191178384,12.176470588235292,0.0,1.0,3.0,1.193343063113956,101.0823529411765,0.8410448859561123,0.0,0.0,0.0,0.6179904956020561,4377.439488403592,1.7933760172947335,0.3137254901960784,14.780086367070727,0.6012121984313726,0.0,0.0,0.5215686274509804,4.110357693569844,1.4619750115019259,1.0,0.00964776968597288,-0.1812492912438736,0.2398203594726439,-0.6232843902071037,2.4780318366042904,0.2263381770241156,0.07443587816345361,0.5648121433224642,0.15818975728115434,0.7067148120919449,0.053605305829860436,0.040354848927649616,0.8797101829142733,0.17270774512051534,0.2169766412325693,875.2956960000001,-1e-07,-1.1649206349176469,0.8248921602710979,-0.08250230283123589,331.8405739801143,1.9186160242183607,0.7032883897774246,0.04322752546673751,0.19607843137254904,0.2689272993749361,494.6470588235293,1.2961520783220788,0.0,55.50156862745098
"mp-300673145, Cu4(PO4)3, LiCu4(PO4)3, mp-673151, mp-673145",3.7439735525435287,0.025822751973683108,13.526315789473689,1.0,0.0,3.0,13.503279813161207,272.6614035087719,0.4227692253569494,0.0,0.0,0.0,0.3774565727857387,3916.4618970359707,1.2996041256277706,0.2631578947368421,114.95683784978192,0.5239995127631579,0.0,0.0,0.6043859649122807,20.682536426158922,1.1062743355557825,2.0,0.007298205946052825,-0.07708311587317053,0.2295621605902017,-0.4638674537143408,2.6727194060880457,0.3261575397280402,0.07946383558068718,0.5646015467551877,0.1829243742042882,8.721617407867603,0.04210161815393535,0.06079981829512152,1.0432416681214418,0.18178601987395326,0.21368489548483144,1078.1961720000004,5.9988118,-0.8156265664140351,0.9525464743355792,0.0214396454876707,331.9580461377718,3.4950861680875662,0.5843593707704862,0.04257172204784393,0.7017543859649122,0.2261930484514145,28891.263157894737,1.033098683996698,0.09924305700863824,123.51894736842104
"mp-300673706, Mo3Se4, Li7(Mo3Se4)4, mp-21021, mp-673706",6.52566258304488,0.0645735321428571,37.42857142857143,1.0,0.0,2.0,46.914285714285704,1326.2857142857142,0.24742509285714265,0.0,0.0,0.0,1.4953827764285714,11.095561469051237,6.119999999999999,0.2857142857142857,479.4285714285714,0.16287165714285712,0.0,0.0,0.9964285714285714,45.07142857142857,2.4007142857142867,5.0,0.036081257102166496,-0.18565118505796008,0.29779941476378785,-1.1765732589383315,2.8059929729474944,0.6546542789908052,0.04557022738082217,0.8326313888114182,2.2915443894021648,3.476782547305057e-08,0.0,1.7225804721064837,1.65546622835399,2.802921888741508,4.757556311281542,1207.32,0.0,-1.6428571428571428,0.8395184837861045,-0.19543181178823005,0.0,1.9971428571428584,1.6428571428571428,0.1967426586881336,3.928571428571428,0.037928571428571416,327.0,1.3325111192857142,0.21428571428571427,761.7142857142858
"mp-300675779, Mo3S4, Li(Mo3S4)2, mp-2164, mp-675711",5.038301448211096,0.06656829857142732,27.142857142857146,1.0,0.0,2.0,47.08571428571428,1257.6342857142854,0.36795361000000026,0.0,0.0,0.0,1.4662261935714282,11.083487517292264,7.539714285714284,0.2857142857142857,509.61142857142863,0.3126935910714286,0.0,0.0,0.9964285714285714,29.07142857142857,1.1007142857142858,5.0,0.03430127319651099,-0.029303437664044887,0.2858222822696629,-0.9868327909062896,2.24470066526536,0.6194157965099548,0.05104536201771031,0.4765778722909414,1.9202777548482868,2.2010356209527527e-08,0.0,1.3909572530835772,1.344769119948575,2.3592017194616006,3.9753585324420047,832.16,0.0,-2.904821428571428,0.8434630892637337,-0.1442054474840496,0.0,11.401428571428573,2.904821428571428,0.2043259688210616,1.0714285714285714,0.1485,562.4285714285714,1.1535326024999997,0.21428571428571427,731.5314285714287
"mp-300684052, Sn6P7O24, LiSn6P7O24, mp-684053, mp-684052",3.833035450477832,0.08539156907094636,16.135135135135137,0.0,0.0,3.0,4.033722792683808,209.79189189189202,0.2298800503477753,0.0,0.0,0.0,0.4078748021244545,4023.171455495807,1.4090864474929847,0.2792792792792793,18.93593458915378,0.545477539436937,0.0,0.0,0.5743243243243245,9.35664416515219,0.8655946245524253,1.0,0.013038886484565013,-0.1510130006096622,0.269174487568336,-0.4892431955124774,2.801079312110648,0.31755408321604395,0.06504445653617888,0.6382012714680453,0.130399486780544,9.692300626664434,0.025804998878971055,0.042701789762161525,1.0186354240194564,0.13337990180206472,0.16006806890295922,2626.123868,7.82e-05,-1.3495645645621623,0.8663237735053562,-0.0624468830146132,590.8212895958012,5.562098770201295,0.18213506455138787,0.03188982226661703,0.5405405405405406,0.2418388792211923,415.4324324324325,1.0735237827904254,0.0,59.16018018018018
"mp-300684082, Sb(PO3)4, LiSb(PO3)4, mp-684083, mp-684082",2.5728148577768235,0.07226330360294053,12.176470588235292,0.0,1.0,3.0,1.193343063113956,101.0823529411765,0.8410448859561123,0.0,0.0,0.0,0.6179904956020561,4377.439488403592,1.7933760172947335,0.3137254901960784,14.780086367070727,0.6012121984313726,0.0,0.0,0.5215686274509804,4.110357693569844,1.4619750115019259,1.0,0.02165292219327598,-0.3954855562261373,0.2711177524310292,-0.4414376758036252,2.6862178522391247,0.17437725336019064,0.06018435351162563,0.6481333940504659,0.14737103066067184,12.598737553995367,0.053605305829860436,0.03759494787044554,0.7112804999764776,0.16089612146160848,0.2021374316347344,875.2956960000001,0.0011921,-1.1649206349176469,0.8787381969073591,-0.06969026439486596,291.0859012972545,1.9186160242183607,0.7032883897774246,0.040271159716245945,0.19607843137254904,0.2689272993749361,494.6470588235293,1.2961520783220788,0.0,55.50156862745098
"mp-300684090, SbP2O7, LiSbP2O7, mp-25896, mp-684090",3.7088155558355402,0.12829714262499792,13.7,0.0,1.0,3.0,1.715290710702481,119.92333333333332,0.5889393454429458,0.0,0.0,0.0,0.5470019087145029,4341.06666108343,1.4510908540359102,0.3,21.240582352343047,0.5913891653333333,0.0,0.0,0.5166666666666667,6.6137903067924855,1.1138827985425073,1.0,0.010400863435806934,0.11913734514269485,0.2708883803936419,-0.5598375293808094,2.738212181620059,0.502279325455558,0.07553182356592134,0.5495746248327915,0.15558550970035587,11.234767085271034,0.045825756949558406,0.03851530717417337,1.0043530801708649,0.16798021146936426,0.20653889152984184,1182.813296,0.0,-1.1238492063466667,0.893448028821228,-0.0250852579094331,397.3204914534525,2.6199452533429337,0.5111387048867901,0.0411480477472605,0.3333333333333333,0.26737419887158564,31707.2,1.248220006134299,0.0,64.06599999999999
"mp-300684093, Bi(PO3)4, LiBi(PO3)4, mp-25906, mp-684093",3.2385896504369778,0.02612667378676381,14.058823529411766,0.0,0.0,3.0,1.0857151529338924,100.63137254901959,0.8390026688065039,0.0,0.0,0.3882154877102614,0.6178528156994537,4377.543253808267,1.8768906112989128,0.3137254901960784,18.727326057218207,0.5982879523529412,0.0,0.0,0.5166666666666667,3.717018230924797,1.3954996872671204,3.0,0.010391371062571686,-0.4882138848432959,0.2522006650335419,-0.7571966922861547,2.5474758517209857,0.21084560946597009,0.063169215704948,0.6247722026493693,0.14490625240278396,2.9911315621776002,0.026802652914930208,0.1205740088260273,0.8619664118419861,0.15040998238079367,0.4704825997039262,2099.472992,0.0,-1.1368814192313723,0.8095378341113908,-0.0858611313434948,602.9331875110754,2.1626837232129645,0.7394379944175832,0.032483147156708296,0.19607843137254904,0.270594594980677,465.1176470588235,1.299156901304219,0.0,48.45490196078432
"mp-300684104, Sb2P5O16, LiSb2P5O16, mp-25946, mp-684104",2.748895491290308,0.005514205923912385,13.26086956521739,0.0,1.0,3.0,1.5146140995697277,114.91449275362318,0.6762606120988549,0.0,0.0,0.0,0.5604838666848502,4314.153740866684,1.5925637422916294,0.3043478260869565,17.263149749001734,0.5912304833695652,0.0,0.0,0.5297101449275362,5.731659608277028,1.1610699134140583,1.0,0.011879620739689315,-0.3264435238447394,0.2545499063771289,-0.5961957314108056,2.7159089428246035,0.2218400769548232,0.05818452758107144,0.6597106634167322,0.13429883100241408,9.78677906102788,0.0400113619820732,0.034054972117082576,0.7488854528592926,0.14508641026935673,0.1807153636220661,1308.75842,2.0,-1.1505969634202895,0.8631381481655565,-0.059261550757445165,381.6026067064068,1.9573331827089704,0.5907281819505802,0.036003313254491416,0.2898550724637681,0.2645034685143517,492.82608695652175,1.2442275996964676,0.0,61.89652173913044
"mp-300684106, SbP2O7, LiSbP2O7, mp-25950, mp-684106",3.3386379067233927,0.03854365237499824,13.7,0.0,1.0,3.0,1.715290710702481,119.92333333333332,0.5889393454429458,0.0,0.0,0.0,0.5470019087145029,4341.06666108343,1.4510908540359102,0.3,21.240582352343047,0.5913891653333333,0.0,0.0,0.5166666666666667,6.6137903067924855,1.1138827985425073,1.0,0.010769960106684712,-0.6485665340369536,0.2851309027533773,-0.5746955961890781,2.9381676661152007,0.2485720599628372,0.06799297660525408,0.5974248716394924,0.15022671651070113,9.632637486728711,0.045825756949558406,0.03718873398506392,0.9041083911322816,0.16219451063544696,0.19942512362523068,1182.813296,0.0,-1.1238492063466667,0.8697251924886047,-0.08435150682940949,367.0335709418729,2.6199452533429337,0.5111387048867901,0.039730795726424635,0.3333333333333333,0.26737419887158564,488.4,1.248220006134299,0.0,64.06599999999999
