,Forces,avgCentralDistance,numberDensity,Coordination,initialAnisotropy,li-ion fittability,maxForce,oxidation flexibility,ShannonRadii,NNDist,positiveoxidationpop,avgIonicRadVol,SpaceGroup,strainvolumeflexibility,Xcm,Ycm,Zcm,volume flexibility of cell,AtomicNum Density,deltaShannon,volumeshannonflex,detLatticeVec,angle anisotropy
"mp-300031994, LiMn2(PO4)2, LiMnPO4, mp-850112, mp-31994",0.0029046148559503113,0.238888691341453,4.3076923076923075,0.0857568642882146,-0.2902684838238792,71.97470430084937,0.23225272510417203,5.230769230769231,156.60223025286498,3.9772471658184445,10.0,148.90020981173916,7.0,9.186739820059756,14.465374626650934,12.860099581481277,12.852925650815527,1.363832391566608,11.307692307692308,2.023743422438327,127.78316696657038,312.3694671247605,1.6595545334085413
"mp-300032001, Mn2P3O10, LiMn2P3O10, mp-697794, mp-32001",0.0007080338999637581,0.2043825107400115,4.0,0.06136669666428325,-0.4241135600800578,288.30746367494856,0.14011815921136492,5.6,305.77880555645817,6.274815326024536,10.0,305.77880555645817,15.0,14.81308347055085,14.999999999999993,14.999999999999995,14.999999999999998,1.363832391566608,11.666666666666666,1.7579612469885655,159.72895870821293,503.67759192079393,25.268822721187615
"mp-300032005, Mn2P3O10, LiMn2P3O10, mp-31981, mp-32005",0.000306888449629503,0.09904023273324306,4.133333333333334,0.08070452046109731,-1.4530269141929473,54.03418555837405,0.01879346841909976,5.6,188.64068651535803,3.737929974309453,10.0,188.64068651535803,11.0,11.263681325486516,14.999999869026535,14.99999956753746,14.999998321872889,5.326804916412963,11.666666666666666,1.757961246988565,159.72895870821293,382.9900707346293,4.776498419760045
"mp-300032008, Li3Mn(PO4)2, Li4Mn(PO4)2, mp-764045, mp-32008",0.0015868140152727641,0.21043544229575736,4.178571428571429,0.0822516063695948,-0.7753208730369963,273.9672425455128,0.2945687674785134,4.142857142857143,359.1648425617427,6.10513007191603,24.0,359.1648425617427,1.0,20.63006517313761,27.974179067862874,28.90284125366761,28.030293520656862,1.363832391566608,9.142857142857142,1.9786193347273033,255.56633393314058,701.4678320170574,8.2190549978645
"mp-300032017, Mn3(PO4)4, Li3Mn3(PO4)4, mp-704991, mp-32017",0.0036345742628492096,0.25466285550366047,4.130434782608695,0.07131168561117174,0.7711913229196158,106.03468424275185,0.3540614136977262,5.478260869565218,354.3656147059922,4.598853185869766,14.0,354.3656147059922,4.0,19.54582882250145,23.000000675576437,23.186722190690936,24.15988250628054,1.363832391566608,11.434782608695652,1.7639875198298507,255.56633393314058,664.6013986882292,4.284324093750151
"mp-300032021, Mn4(PO4)3, LiMn4(PO4)3, mp-32010, mp-32021",0.00017881470211086455,0.20599738799210882,4.315789473684211,0.08141332646091842,0.8263824532138333,138.88364380727774,0.023540703297628984,5.894736842105263,246.5326126378123,4.917378002343539,14.0,238.8305921966865,9.0,14.143114525024714,18.9361584378148,19.063509986245972,18.147400175908253,5.326804916412963,12.68421052631579,2.0921417537256644,191.67475044985548,480.8971663723162,14.204251711690592
"mp-300032022, MnP2O7, LiMnP2O7, mp-540338, mp-32022",0.0004768953589455579,0.18156239817184755,4.2,0.07416324393432154,-2.6886922827612967,64.3881353863721,0.03268906382858953,5.4,295.5399877507563,3.9370501509944993,12.0,287.83796730963047,14.0,16.342866569771104,20.000002400284714,19.999999999999996,19.999999300974117,0.6924949854454907,11.1,1.6258621628270198,223.62054219149803,555.6935998713475,3.5695868668685526
"mp-300032027, Mn3(P2O7)2, Li2Mn3(P2O7)2, mp-706469, mp-32027",0.0013872237546238893,0.10615028129888471,4.142857142857143,0.07959109790628986,-3.6495968411499864,76.46587173277396,0.22710996996252036,5.619047619047619,270.5238725745484,4.038272157605867,14.0,270.5238725745484,2.0,15.989753043718451,21.0,21.0,21.000000000000004,1.363832391566608,11.761904761904763,1.802097532045398,223.62054219149803,543.6869591992435,3.9118121067434695
"mp-300032042, MoP2O7, LiMoP2O7, mp-32085, mp-32042",3.6887948893405556e-05,0.06568409938354093,4.2,0.06794183198693061,-1.1662491167085658,79.00014774288282,0.023282835595489652,5.2,340.74801204359386,4.209586501908811,12.0,340.74801204359386,14.0,17.839377664016297,19.999994196671334,19.999999239246556,20.000003718806262,2.0614209459011166,12.8,1.2993237657758354,223.62054219149803,606.578286083419,6.3435050627463525
"mp-300032043, Mo(PO3)4, LiMo(PO3)4, mp-695772, mp-32043",0.0013556686646762307,0.21893922003360702,4.117647058823529,0.07556178428078122,-0.8709111185264996,201.12061368025942,0.18986178129830764,5.176470588235294,239.3882634872931,5.57054882320359,10.0,239.3882634872931,2.0,13.634325999658017,17.0,16.999999999999993,17.0,1.363832391566608,11.647058823529411,1.246905269793081,191.67475044985548,463.59723150303876,16.3896951989572
"mp-300032045, MoP2O7, LiMoP2O7, mp-32065, mp-32045",9.746405488018391e-05,0.23535684653671204,4.2,0.07327392259058012,-0.8986398777191633,177.21775115216212,0.02457319129377786,5.2,297.90590545778474,5.38042064004959,12.0,297.90590545778474,14.0,16.541218992359745,19.999995294059865,20.000002265833917,19.999990803911423,2.0614209459011166,12.8,1.2993237657758354,223.62054219149803,562.4380208259532,8.625150454050354
"mp-300032057, MoP2O7, LiMoP2O7, mp-32059, mp-32057",8.91238410135021e-05,0.4763308257746159,4.2,0.07947928544901728,0.21539234585674136,49.937312225752976,0.01613862742475022,5.2,63.82122286191326,3.7176010774896695,3.0,63.82122286191326,5.0,3.8124399117096743,3.3884591507190662,3.388464400648229,6.77743379243229,2.0614209459011166,12.8,1.2993237657758354,55.90513554787452,129.6313868675752,8.164062361978685
"mp-300032060, Mo3(PO4)4, Li3Mo3(PO4)4, mp-32089, mp-32060",3.07962852041874e-05,0.0837666191501687,4.217391304347826,0.07000267763055631,1.4957642881901763,267.816834148648,0.05314109949062402,5.217391304347826,557.565855643363,6.109160604641145,21.0,557.565855643363,1.0,29.866986103505837,34.492381633767785,35.66095751231039,34.28326288071987,2.0614209459011166,13.652173913043478,1.3380678715022192,351.40370915806824,1015.5435678501631,2.2639536878427124
"mp-300032062, Mo3(PO4)4, Li3Mo3(PO4)4, mp-32120, mp-32062",0.0,0.3175401141608616,4.173913043478261,0.0723236718288888,1.7718690267654733,68.55095119773402,0.024426886947515436,5.217391304347826,350.62250368842956,3.7636125130813016,14.0,350.62250368842956,14.0,19.272334558700436,24.652387920513327,21.347614185609526,21.347608582935997,2.0614209459011166,13.652173913043478,1.3380678715022194,255.56633393314058,655.30198898266,2.5230078968426275
"mp-300032070, Mo3(PO4)4, Li3Mo3(PO4)4, mp-32086, mp-32070",0.00010199290033809306,0.19360159472833366,4.260869565217392,0.06984339690320537,-0.8776228134490577,250.3560779792222,0.02224687747117334,5.217391304347826,373.20915430688535,5.9036340961903235,14.0,373.20915430688535,4.0,19.95673265909022,24.65238958384553,23.657849652346965,25.47858685257203,2.0614209459011166,13.652173913043478,1.3380678715022194,207.64764632067676,678.5730377015053,2.099701962720029
"mp-300032071, Mo2P3O11, LiMo2P3O11, mp-32108, mp-32071",0.00037672690547606275,0.30595254505456865,4.1875,0.07059766980753425,-0.5612850472993092,220.5896636878526,0.027653357445700875,5.25,256.95060682176916,5.776047193015647,10.0,256.95060682176916,5.0,13.734617624681391,15.973661494928189,15.97366207060172,16.00000100659053,2.0614209459011166,13.5625,1.3251551972107118,175.7018545790342,467.00736851347835,17.97758059370829
"mp-300032076, MoP4O13, LiMoP4O13, mp-32115, mp-32076",0.00013008194682490322,0.17754911632779585,4.111111111111111,0.06958749436949946,-3.4233827133333334,186.48962280508346,0.02178570704652709,5.111111111111111,580.0027608263207,5.278521784528239,20.0,580.0027608263207,19.0,31.3514952617154,36.00000218996621,36.00000469698423,35.999999204892504,2.0614209459011166,11.444444444444445,1.2534012210027212,415.29529264135334,1066.0201616989702,0.0
"mp-300032080, Mo2P3O13, LiMo2P3O13, mp-585184, mp-32080",8.072068523654806e-05,0.083933814335069,4.111111111111111,0.06123867360725303,-1.156358775358527,136.53857982270972,0.03692685797929334,5.111111111111111,716.0500891621846,4.747391290459675,20.0,716.0500891621846,4.0,35.62572262736967,35.99999999999997,32.35815723070711,36.000000584401384,1.363832391566608,12.944444444444445,1.3294526632502557,383.3495008997108,1211.3533430811287,7.774505316770495
"mp-300032087, MoP2O7, LiMoP2O7, mp-504222, mp-32087",0.0003430375859870351,0.07368623756115253,4.2,0.07584376165561006,-2.2586954978929126,141.8304719945778,0.0362986121628362,5.2,279.40910498002114,4.890336157314684,12.0,279.40910498002114,15.0,15.980747441083054,20.00000170251809,20.0,20.00000233332542,2.0614209459011166,12.8,1.2993237657758354,223.62054219149803,543.3807487969135,10.307955519109932
"mp-300032092, MoPO5, LiMoPO5, mp-540534, mp-32092",0.00037223027547444765,0.23820877048556785,4.285714285714286,0.0609289104562802,0.7304126066666665,139.57945099043064,0.02272218505078242,5.142857142857143,562.7638860766208,4.927339059454361,16.0,562.7638860766208,33.0,27.849767660256816,27.999999999999993,28.0,24.469241455697592,0.6924949854454907,13.857142857142858,1.3675825555970924,255.56633393314058,946.9536804108881,0.0
"mp-300032097, Mo(PO3)4, LiMo(PO3)4, mp-32117, mp-32097",1.3295735294117647e-05,0.11335114984824146,4.117647058823529,0.06481901329893919,1.2326109066666664,304.7317742451312,0.018632962816699336,5.176470588235294,627.9256175926058,6.4214303751250235,20.0,627.9256175926058,60.0,31.78801859413261,30.039658530611263,33.99999988368189,34.00000369554441,2.0614209459011166,11.647058823529411,1.246905269793081,383.3495008997108,1080.8629202189136,0.0
"mp-300032098, Mo2(PO4)3, LiMo2(PO4)3, mp-32094, mp-32047",0.00012159041139305994,0.3376624066472893,4.235294117647059,0.06831655142602815,-0.11177139872459385,343.23827907992126,0.02476920910686088,5.176470588235294,284.6027462169747,6.528255072728911,10.0,284.6027462169747,2.0,15.080298675724578,16.9999967961657,16.999995150423317,17.00000306199298,2.0614209459011166,13.235294117647058,1.3274303262904705,191.67475044985548,512.7634997491067,23.93985475609659
"mp-300032098, LiMo2(PO4)3, Li3Mo2(PO4)3, mp-32047, mp-32098",5.3215091829100786e-05,0.18674407778728094,4.277777777777778,0.07285302461711393,-0.16668973175309118,332.72889647263025,0.01995956373186799,4.888888888888889,274.95786759503875,6.499718535988385,12.0,274.95786759503875,2.0,14.973105176250328,17.99999951726681,18.00000340147938,18.000002502292062,2.0614209459011166,12.666666666666666,1.4403178390214715,191.67475044985548,509.1186837462751,13.319778018866183
"mp-300032100, Li2Mo(PO4)2, Li3Mo(PO4)2, mp-585209, mp-32100",0.0007102767697655886,0.4959274732008613,4.153846153846154,0.08239061739725108,-0.8339530369160197,60.29773828727292,0.049716963384491816,4.3076923076923075,81.30082111084545,3.8129038758882126,5.0,81.30082111084545,147.0,4.781041973514164,8.580033761532054,8.580330178421438,8.580319530084862,1.363832391566608,10.923076923076923,1.6212216277093783,63.89158348328517,162.56599869158015,14.142199644358055
"mp-300032102, Mo2P2O11, LiMo2P2O11, mp-25668, mp-32102",0.00011596162817225837,0.19491154259993212,4.4,0.07154917797166596,-0.23130117563858357,263.6488200382882,0.029324868641664878,5.066666666666666,448.72740960685337,5.975063953775257,16.0,448.72740960685337,11.0,25.409935537204547,29.999999580109513,29.72082419450534,30.000000305856823,2.0614209459011166,13.466666666666667,1.367332544661727,289.08295551189974,863.993993396827,8.581986333530766
"mp-300032105, MoP2O7, LiMoP2O7, mp-32054, mp-32105",0.00022006562535980032,0.23063987841323974,4.1,0.0784354179288912,-0.6209349131974534,194.19918702245633,0.01971789148348271,5.2,261.9827998982852,5.60104102972889,12.0,261.9827998982852,14.0,15.452712970801315,19.9999923791753,19.999991645538948,20.000000157639477,2.0614209459011166,12.8,1.2993237657758354,223.62054219149803,525.426409244895,10.200666841073316
"mp-300032106, MoPO5, LiMoPO5, mp-540236, mp-32106",0.0005057808808034879,0.21006888026439624,4.285714285714286,0.07466452680111549,0.029644979999999894,138.5468465959455,0.03913930121381832,5.142857142857143,196.84073406361534,4.696069836582888,8.0,196.84073406361534,62.0,11.363200656986237,14.000005410850497,13.999977412758566,14.00000104787364,2.0614209459011166,13.857142857142858,1.3675825555970926,127.78316696657038,386.3739480576071,0.0
"mp-300032112, Mo2P3O13, LiMo2P3O13, mp-32113, mp-32112",0.0004134102454348204,0.07374162876149648,4.111111111111111,0.06633565135346756,-1.7090036136654352,136.88126192245247,0.024040005740910295,5.111111111111111,312.8558377157611,4.835153550299501,10.0,312.8558377157611,2.0,16.44418917645828,18.000003480912916,17.99999550311638,18.000000516333188,2.0614209459011166,12.944444444444445,1.3294526632502561,191.67475044985548,559.1387925380062,4.099969152757394
"mp-300032118, Mo2(PO4)3, LiMo2(PO4)3, mp-540025, mp-32118",0.00010181544117647059,0.1602516245893981,4.176470588235294,0.0660439276494815,-1.1914728333333333,368.20514987313186,0.021129774226460632,5.176470588235294,603.4568374463198,6.67837666456179,20.0,603.4568374463198,57.0,31.19844735666902,33.999999999999986,34.0,32.895636566263946,0.6924949854454907,13.235294117647058,1.3274303262904708,351.40370915806824,1060.8161945158038,0.0
"mp-300032123, Mo2PO8, LiMo2PO8, mp-32124, mp-32123",8.963265228290745e-05,0.16436947237355057,4.863636363636363,0.06866247971533161,-3.6683317276677676,78.59787416072281,0.026652427735270198,5.090909090909091,354.2966291481239,3.8666058786622792,12.0,354.2966291481239,4.0,19.417358731107697,21.99999489043303,21.495586774491812,21.999999673251125,2.0614209459011166,14.818181818181818,1.4296360008891447,211.5747209134681,660.2331315144378,0.05552121584401351
"mp-300032125, Mo2P3O13, LiMo2P3O13, mp-504212, mp-32125",0.00013706574256873308,0.06815717411502575,4.222222222222222,0.06971271886988213,-0.22698787011122779,138.55199474221885,0.02109001895336749,5.111111111111111,573.1325665958299,4.867420282079859,20.0,573.1325665958299,14.0,31.295178776086004,36.00000164294126,35.99999769983543,36.00000580451284,2.0614209459011166,12.944444444444445,1.3294526632502561,351.40370915806824,1064.1052766634891,4.704820056332162
"mp-300032315, Ni(PO3)4, LiNi(PO3)4, mp-32365, mp-32352",0.0002860354195559895,0.17992282763854936,4.117647058823529,0.06636939984101628,0.2844451420905096,240.7962467761442,0.022481056598685482,5.0,303.61265559299943,5.737465404117337,10.0,302.2144709329634,9.0,15.522725871679768,17.006205817155724,16.993791769464824,17.00437706795327,1.3967897928978645,10.823529411764707,1.2078093196164188,191.67475044985548,527.8070026836572,12.556615550128514
"mp-300032315, LiNi(PO3)4, Li2Ni(PO3)4, mp-32352, mp-32315",8.074681919498764e-05,0.35117147247362335,4.111111111111111,0.07213297766579004,0.2988619493313047,231.94365495990726,0.02889161956762549,4.722222222222222,284.2993690478473,5.675775018980076,12.0,282.90118438781127,9.0,15.122569943724159,18.840991172981063,17.159266755731384,17.301403013340977,1.3967897928978645,10.38888888888889,1.3273424438293113,191.67475044985548,514.2008163291284,12.638848652366388
"mp-300032320, Li2Ni(PO4)2, Li3Ni(PO4)2, mp-705031, mp-32371",0.0027170908380978534,0.035780105048668374,4.038461538461538,0.07570781763355393,0.03203378727602235,286.8689428910321,0.19984039754067467,4.076923076923077,381.9242586374575,6.133626209773826,20.0,381.9242586374575,4.0,20.812276053532287,25.999999999999993,26.12066709138248,26.00000000000001,1.363832391566608,9.846153846153847,1.5700961544014358,255.56633393314058,707.6634048457254,6.523191084169035
"mp-300032320, Li3Ni(PO4)2, Li4Ni(PO4)2, mp-32371, mp-32320",0.00010473495942900054,0.16457722436495767,4.107142857142857,0.0829180119062788,0.03170659124928695,283.0984346109582,0.024104318292343385,3.7857142857142856,358.22454489657304,6.15937365153151,24.0,358.22454489657304,4.0,20.464262962767975,28.000001932982027,27.93548449177492,27.99999803500991,1.3967897928978645,9.357142857142858,1.697903968761939,255.56633393314058,695.8301902512333,7.3489437345488335
"mp-300032321, NiP2O7, LiNiP2O7, mp-32381, mp-32321",0.00041530532548122046,0.2347746744170102,4.2,0.07330710133715145,-0.8785932431539747,183.68881006919577,0.0194923313391985,4.9,301.4648745131671,5.509197986274426,12.0,298.6685051930951,14.0,16.53373244736042,20.000000797326283,20.000001712311928,19.99999746910018,1.3967897928978645,11.4,1.23286065047551,223.62054219149803,562.1834617421176,8.768113442770941
"mp-300032322, Ni(PO3)3, LiNi(PO3)3, mp-32328, mp-32322",0.0005498677819962858,0.001531536548623038,4.153846153846154,0.06232600384646089,-3.963330404606798e-10,125.88313818754048,0.01764081655932627,5.0,130.07924130947157,4.67116676922397,4.0,129.38014897945357,146.0,6.320203056342308,5.3523534501882075,5.352355084799127,5.352354920756871,1.3967897928978645,11.153846153846153,1.211443559487216,71.87803141869581,214.90087882091234,9.133449272804768e-08
"mp-300032324, NiPO4, LiNiPO4, mp-25604, mp-32324",0.0,0.0,4.333333333333333,0.0900443628527023,-0.5488778393261704,53.60319200092455,0.017453544747672318,4.833333333333333,62.84396788670858,3.662721395144176,4.0,61.44578322667252,63.0,4.038142849595317,3.7082558411309385,3.7082573890278363,4.854127996486031,1.3967897928978645,12.5,1.2574357241016312,63.89158348328517,137.30578581831756,11.195574571008203
"mp-300032327, NiPO4, LiNiPO4, mp-32325, mp-32327",8.144865899594452e-05,0.16982646628478118,4.166666666666667,0.07995490796141493,-0.7119096465755002,208.03324678541287,0.026437821626974112,4.833333333333333,234.78820653736028,5.629338738297599,12.0,234.78820653736028,9.0,13.64313996242015,18.0000059730359,19.834105266984935,20.641458550675125,1.3967897928978645,12.5,1.257435724101631,191.67475044985548,463.896925725929,14.153380588794178
"mp-300032332, Ni4(PO4)3, LiNi4(PO4)3, mp-540302, mp-32332",0.00027598029554421155,0.15040960812441428,4.421052631578948,0.09464213320749593,-1.2349162967357865,148.05364969913248,0.029823176865339144,4.842105263157895,188.2448679530549,4.979872581199897,14.0,182.65212931291086,122.0,12.16623041954847,20.922200097876438,18.210140640151938,18.433791446712036,1.3967897928978645,13.31578947368421,1.2647701487751168,191.67475044985548,413.67873560249706,8.808790949119198
"mp-300032338, NiP2O7, LiNiP2O7, mp-32331, mp-32338",0.0006948580979696502,0.08920493642727488,4.2,0.07931399900147826,0.20449287781755388,50.39256135642222,0.023546661755059886,4.9,65.03493371735144,3.7703735290024554,3.0,64.3358413873334,5.0,3.820384847753715,3.7159386512221015,3.715936055956555,3.738520708101388,1.3967897928978645,11.4,1.23286065047551,55.90513554787452,129.90153226050262,7.683985773135476
"mp-300032350, NiPO4, LiNiPO4, mp-540328, mp-32350",0.0002635614259161256,0.19509300058470455,4.0,0.06925873627838464,3.3002081660053286e-08,337.64366053962596,0.030270052094809815,4.833333333333333,304.3244419965665,6.464832114909872,12.0,304.3244419965665,146.0,15.750157433069376,17.992691624763122,17.99269162476313,17.99269162476313,0.6924949854454907,12.5,1.2574357241016314,191.67475044985548,535.5401786557846,5.491159882093474e-07
"mp-300032366, LiNi2(PO4)3, Li3Ni2(PO4)3, mp-32397, mp-32366",0.00013712239005500944,0.28841033122189885,4.333333333333333,0.08684965460558931,-4.9494308645226,54.83494393967054,0.023797397733495988,4.555555555555555,199.12775110555475,3.6776437128015225,12.0,196.33138178548273,12.0,12.560049950156042,15.41844865090792,20.58155265352675,15.950464460227945,1.3967897928978645,11.11111111111111,1.3664699331322208,191.67475044985548,427.0694704364774,10.784808984621636
"mp-300032373, Ni3(P2O7)2, Li2Ni3(P2O7)2, mp-32394, mp-32373",0.0,0.17027587362371804,4.190476190476191,0.0823685631479457,-0.7193657840610994,198.90995171886559,0.020574504657245092,4.904761904761905,260.92543762537923,5.559782620160881,14.0,259.5272529653432,14.0,15.450579096713795,20.999997067403875,19.823816004235425,19.82381766620065,1.3967897928978645,12.19047619047619,1.2406668001146697,223.62054219149803,525.3538528076075,9.685248939513615
"mp-300032374, NiP2O7, LiNiP2O7, mp-32401, mp-32374",0.00035045134664475895,0.07471019135701613,4.2,0.07583826699127194,-2.2872698600133607,140.32554357301086,0.02138070194878316,4.9,283.2533579692832,4.891516612074074,12.0,280.45698864921116,15.0,15.981905284564277,19.999997136837116,20.000007343210807,20.00000093785844,1.3967897928978645,11.4,1.23286065047551,223.62054219149803,543.4201180354374,9.968607895309198
"mp-300032375, Ni2P5O16, LiNi2P5O16, mp-32393, mp-32356",8.289263938365491e-05,0.12939044043769268,4.173913043478261,0.07177941529037433,4.6140280516566925,63.39347098500666,0.027146905922550365,4.956521739130435,361.75695658951986,3.824312766028196,14.0,358.9605872694476,13.0,19.418464114835388,22.996493665066353,22.999998739433572,21.657317160913767,1.3967897928978645,11.26086956521739,1.2207553381777785,255.56633393314058,660.2707170053465,0.2951328296294621
"mp-300032375, LiNi2P5O16, Li3Ni2P5O16, mp-32356, mp-32375",0.00012177752561700088,0.36074960528150624,4.208333333333333,0.07744734859774038,4.522864488982778,61.98977990297436,0.04030623538169994,4.75,333.1751605990971,3.8840539556681346,16.0,331.776975939061,7.0,18.77982947556245,24.131736794791898,24.000000120012583,22.7538033857651,1.3967897928978645,10.916666666666666,1.3098657638973912,255.56633393314058,638.5557271542654,0.16552448055476074
"mp-300032379, Ni3(PO4)4, Li3Ni3(PO4)4, mp-32386, mp-32379",0.00018907480655114658,0.19046005696318472,4.217391304347826,0.07413919835207149,-0.8919182414172818,233.99197552080403,0.02604429934398313,4.826086956521739,339.35823719366977,5.79453573656027,14.0,336.5618678735975,4.0,18.80039211350686,21.785943791886,23.503561630621878,24.821086793711157,1.3967897928978645,11.826086956521738,1.251376851545273,255.56633393314058,639.2549023114146,1.056201440951201
"mp-300032380, Ni(PO3)3, LiNi(PO3)3, mp-504166, mp-32380",0.00038034809637573055,0.04050544584250065,4.153846153846154,0.08232028585456105,-0.10626880666666653,310.4943912041251,0.02531513294067997,5.0,317.67331261282243,6.238203540742939,16.0,314.8769432927502,19.0,19.140506907176814,26.00000018818457,26.000002065737235,26.000000143106508,1.3967897928978645,11.153846153846153,1.211443559487216,287.51212567478314,650.8195573403927,0.0
"mp-300032383, NiP2O7, LiNiP2O7, mp-689834, mp-32314",0.000702886867268615,0.2580909117073425,4.175,0.06967857140071579,-1.074817273711175,132.92498441578903,0.04404541060480536,4.9,329.1806353833929,4.76053446655724,12.0,327.08335839333876,1.0,17.39473091418097,20.00947431546645,20.089367284393457,19.801866731371756,1.363832391566608,11.4,1.23286065047551,223.62054219149803,591.4593134091818,17.966475681236776
"mp-300032383, LiNiP2O7, Li2NiP2O7, mp-32314, mp-32383",0.0002132308969504838,0.21188668059042046,4.2272727272727275,0.08113793684399677,-0.9159420576398754,139.54813145652005,0.035394062388403515,4.454545454545454,285.18794466220254,4.903198970235013,16.0,283.09066767214847,1.0,16.431820327936293,21.957046032308856,21.90901334313753,21.95616342503831,1.3967897928978645,10.636363636363637,1.426182914563962,223.62054219149803,558.7182243389038,17.07822781312334
"mp-300032384, Ni7(PO4)6, Li4Ni7(PO4)6, mp-32385, mp-32384",0.00019740954117566792,0.09744869692194336,4.378378378378378,0.07773066192984392,0.7681600553661788,142.8553151887866,0.023672607092092752,4.837837837837838,263.7333050626793,4.9106086167006815,13.0,258.8396587525533,12.0,14.423355882545877,17.55204277150825,19.447955781661094,15.30103825453298,1.3967897928978645,12.91891891891892,1.261202050285313,191.67475044985548,490.42599218319253,10.161272143036642
"mp-300032389, Ni2P3O11, LiNi2P3O11, mp-32367, mp-32389",0.00012047338542881447,0.30016003761980536,4.25,0.0754980810258899,-0.5884992306233704,201.50200605452753,0.020942096512166587,4.875,231.3357301191552,5.619606690308893,10.0,228.53936079908317,15.0,12.84313437936919,15.999228422341918,15.99922956517804,16.000001559298624,1.3967897928978645,11.8125,1.2420763030853057,175.7018545790342,436.6949669713326,17.49648082308621
"mp-300032396, NiP2O7, LiNiP2O7, mp-32363, mp-32396",9.583944594639776e-05,0.26553487400360565,4.2,0.07398023796274689,-0.7024701046774157,202.70578246526196,0.021820964097509533,4.9,296.50007813444364,5.596208816613744,12.0,293.7037088143716,14.0,16.383294152288613,19.999998231048853,20.000000191070924,19.99999653708667,1.3967897928978645,11.4,1.23286065047551,223.62054219149803,557.0682270683226,8.90080093775123
"mp-300032398, Li2Ni(PO4)2, Li3Ni(PO4)2, mp-540059, mp-32398",0.00033843221067200485,0.1749954867425058,4.346153846153846,0.09020287192808525,-0.5842506421741724,60.01374305322902,0.0407336833908192,4.076923076923077,274.3478184084015,3.8287781429021557,20.0,271.5514490883294,4.0,17.467869551384183,26.000000000000004,25.932537087016478,26.00000000000001,0.6924949854454907,9.846153846153847,1.5700961544014365,255.56633393314058,593.946188794449,1.927579960638836
"mp-300032400, Ni(PO3)3, LiNi(PO3)3, mp-540061, mp-32400",0.0003653963461538462,0.15552330867491457,4.153846153846154,0.0670562534346,-2.611503416666667,64.24544849627553,0.031199452800868162,5.0,461.46257925037213,3.7388103501954086,16.0,458.6662099303,57.0,23.497465475561285,20.837684496825993,23.418842248413004,22.056710119722016,0.6924949854454907,11.153846153846153,1.2114435594872162,287.51212567478314,798.9657825463265,0.0
"mp-300032405, VP2O7, LiVP2O7, mp-32455, mp-32405",0.0007459318663644823,0.46407952323047647,4.2,0.08622543464612553,0.19830026228488715,46.233581939938226,0.0074593186636448235,5.0,54.610063118067586,3.6687556337179585,3.0,53.958406284574735,5.0,3.514160308307808,3.817966245922887,3.817964934174139,6.132613056189013,2.8612353543871136,10.9,1.379305206624435,55.90513554787452,119.48922081151797,7.744837187929326
"mp-300032411, VP2O7, LiVP2O7, mp-540363, mp-32411",0.0008384907663476383,0.2184419440552586,4.1,0.07905068003945247,-0.18210484040472372,123.72042446308556,0.07277104861691977,5.0,128.96894265049264,4.503039555701318,6.0,128.96894265049264,2.0,7.666221210210409,10.000031180927195,10.000057684584734,10.000027184983052,2.8612353543871136,10.9,1.379305206624435,111.81027109574907,260.6684722979737,12.195538156473754
"mp-300032420, VP2O7, LiVP2O7, mp-540378, mp-32408",0.0007482259411959064,0.3814931414564528,4.2,0.07406443015546403,-1.0022852827088882,70.63467263773536,0.04092351835043023,5.0,147.30516189019616,3.946521988011617,6.0,146.00184822321043,2.0,8.182335281969188,9.999997780354354,9.99999986911967,10.000002754633364,2.8612353543871136,10.9,1.379305206624435,111.81027109574907,278.21749194245047,8.822692292395017
"mp-300032420, LiVP2O7, Li2VP2O7, mp-32408, mp-32420",0.0006012285278367209,0.3539976366547443,4.2272727272727275,0.08171764421741898,-1.0767001492523873,66.33028642407257,0.02601773899120944,4.545454545454546,139.73079642705005,3.994481731076564,8.0,139.07913959355722,1.0,8.15762625543124,11.013507597453756,11.051200593241855,10.812442564645238,2.8612353543871136,10.181818181818182,1.5593143292448028,111.81027109574907,277.37733040483766,8.876271756849997
"mp-300032425, VPO4, LiVPO4, mp-18835, mp-32425",0.0,0.2702830566666667,4.333333333333333,0.08839269402558587,-0.5748234648750156,53.49930747802022,0.009293347278639704,5.0,64.69658381909949,3.679414185783301,4.0,63.39327015211376,63.0,4.1135978941285885,3.9052634852710932,3.9052634852710932,4.952631742635546,2.8612353543871136,11.666666666666666,1.5015099843498394,63.89158348328517,139.8714241747318,10.684094914620752
"mp-300032427, VPO5, LiVPO5, mp-32486, mp-32427",0.0008414459721771282,0.30998135045759045,4.0,0.07951907435878593,0.2041475566666667,123.68868200404599,0.02356048722095959,4.857142857142857,173.87104098567738,4.585641732730149,8.0,173.87104098567738,62.0,10.669490393863668,14.000000044315765,14.000009849759666,13.999998660902321,2.8612353543871136,11.142857142857142,1.4818417568093776,159.72895870821293,362.786265215279,0.0
"mp-300032431, V2P3O10, LiV2P3O10, mp-540351, mp-32431",0.0007284966459391256,0.3505780922836122,4.133333333333334,0.08246181121699366,-1.4142415695436281,54.93939483690289,0.023769567318746042,5.066666666666666,184.16521302720895,3.7688815196278376,10.0,184.16521302720895,11.0,11.023648238915541,15.000002954532308,15.000002153681486,15.000005616857544,2.8612353543871136,11.4,1.429218638718452,159.72895870821293,374.82841504250507,3.9468940294110713
